"","genre","vote","ws.score","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"49","All",50,0.95,15042,400,0.962193601994184,0.963445006828955,0.962328200033118,0.942914707857623,0.937249666221629,0.937249666221629,0.943671305500331,0.940472231459927,0.940073652494141,0.94046048586098,"GBM"
"50","All",50,0.95,15042,450,0.96418778562526,0.965306286726234,0.964315283987415,0.935799023028611,0.895193591455274,0.895193591455274,0.939032471835653,0.917193215829731,0.915046059365404,0.917113031645463,"GBM"
"51","All",50,0.95,15042,500,0.964270876609888,0.965383996135888,0.964398079152178,0.938179347826087,0.921895861148198,0.921895861148198,0.939695162359178,0.930828067841703,0.92996632996633,0.930795511753688,"GBM"
"52","All",50,0.95,15042,550,0.965351059410054,0.966395358207752,0.965474416294088,0.934350132625995,0.940587449933244,0.940587449933244,0.934393638170974,0.937479215164616,0.937458416500333,0.937490544052109,"GBM"
"53","All",50,0.95,15042,600,0.965267968425426,0.966317485898469,0.965391621129326,0.940443213296399,0.906542056074766,0.906542056074766,0.943008614976806,0.924842035251081,0.92318150917743,0.924775335525786,"GBM"
"54","All",50,0.95,15042,650,0.966514333194848,0.96748688987495,0.966633548600762,0.946866485013624,0.927903871829105,0.927903871829105,0.94831013916501,0.938144329896907,0.937289278489548,0.938107005497058,"GBM"
"55","All",50,0.95,15042,700,0.966348151225592,0.967330805840123,0.966467958271237,0.939334637964775,0.96128170894526,0.96128170894526,0.938369781312127,0.949783837712005,0.950181458264599,0.949825745128694,"GBM"
"56","All",50,0.95,15042,100,0.945404686720957,0.947250100361301,0.945803494596211,0.894245723172628,0.771812080536913,0.771812080536913,0.910408432147563,0.841755319148936,0.828530259365994,0.841110256342238,"GBM"
"57","All",50,0.95,15042,200,0.957786272228685,0.959137709137709,0.958168642951252,0.901946647440519,0.839597315436242,0.839597315436242,0.910408432147563,0.875332446808511,0.869655891553702,0.875002873791902,"GBM"
"58","All",50,0.95,15042,300,0.959863719461526,0.961070363504473,0.960227272727273,0.920254057868737,0.875167785234899,0.875167785234899,0.925559947299078,0.900598404255319,0.897144822841417,0.900363866266989,"GBM"
"59","All",50,0.95,15042,350,0.961525677247798,0.962622103818519,0.96187417654809,0.926132404181185,0.891946308724832,0.891946308724832,0.930171277997365,0.91123670212766,0.908717948717949,0.911058793361099,"GBM"
"60","All",50,0.95,15042,400,0.960528502576035,0.961585119288314,0.960860206428151,0.924462924462924,0.895302013422819,0.895302013422819,0.928194993412385,0.911901595744681,0.909648823729969,0.911748503417602,"GBM"
"61","All",50,0.95,15042,450,0.960943992022603,0.962078425044376,0.961297760210804,0.927719298245614,0.887248322147651,0.887248322147651,0.932147562582345,0.909906914893617,0.907032590051458,0.909697942364998,"GBM"
"62","All",50,0.95,15042,500,0.964018613927206,0.96495913247552,0.964344532279315,0.930507296733843,0.898657718120805,0.898657718120805,0.934123847167325,0.91655585106383,0.914305223625811,0.916390782644065,"GBM"
"63","All",50,0.95,15042,550,0.96410171181652,0.965037228876659,0.964426877470356,0.926605504587156,0.881208053691275,0.881208053691275,0.931488801054018,0.906582446808511,0.903336773305814,0.906348427372647,"GBM"
"64","All",50,0.95,15042,600,0.964517201263088,0.965427900574852,0.96483860342556,0.934013605442177,0.921476510067114,0.921476510067114,0.936100131752306,0.928856382978723,0.927702702702703,0.92878832090971,"GBM"
"65","All",50,0.95,15042,650,0.964184809705833,0.964990658760458,0.964475798414111,0.932711525649567,0.939597315436242,0.939597315436242,0.933465085638999,0.936502659574468,0.936141758609161,0.93653120053762,"GBM"
"66","All",50,0.95,15042,700,0.96617915904936,0.966993755575379,0.966485507246377,0.932225913621263,0.941610738255034,0.941610738255034,0.932806324110672,0.937167553191489,0.936894824707846,0.937208531182853,"GBM"
"67","All",50,0.95,15042,100,0.942330064816354,0.9452076425075,0.941841499027825,0.881294964028777,0.965834428383706,0.965834428383706,0.866756393001346,0.91688829787234,0.921630094043887,0.916295410692526,"GBM"
"68","All",50,0.95,15042,200,0.950722951637028,0.953178049743387,0.950236535300402,0.887736424649176,0.955978975032852,0.955978975032852,0.876177658142665,0.91655585106383,0.920594748497311,0.916078316587758,"GBM"
"69","All",50,0.95,15042,300,0.95720458700349,0.959188525239718,0.956764184714555,0.895377128953771,0.967148488830486,0.967148488830486,0.884253028263795,0.926196808510638,0.929879974731522,0.925700758547141,"GBM"
"70","All",50,0.95,15042,350,0.961525677247798,0.963367355012264,0.961066263033972,0.903775883069428,0.975032851511169,0.975032851511169,0.893674293405114,0.934840425531915,0.938053097345133,0.934353572458142,"GBM"
"71","All",50,0.95,15042,400,0.963520026591325,0.965200158541419,0.963084426505214,0.905511811023622,0.982260183968463,0.982260183968463,0.895020188425303,0.939162234042553,0.942325874566656,0.938640186196883,"GBM"
"72","All",50,0.95,15042,450,0.963769320259265,0.965429749444973,0.963336696939119,0.893831553973903,0.990144546649146,0.990144546649146,0.879542395693136,0.935505319148936,0.939526184538653,0.934843471171141,"GBM"
"73","All",50,0.95,15042,500,0.963769320259265,0.965347321570498,0.963366117439788,0.907635467980296,0.968462549277267,0.968462549277267,0.899057873485868,0.934175531914894,0.937062937062937,0.933760211381567,"GBM"
