"","genre","vote","ws.score","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","Adventure",50,0.95,3974,100,0.99685534591195,0.996805111821086,0.996913580246914,0.986376021798365,0.928205128205128,0.928205128205128,0.987623762376238,0.958438287153652,0.956406869220608,0.957914445290683,"GBM"
"2","Adventure",50,0.95,3974,200,0.997169811320755,0.99712368168744,0.997222222222222,0.987341772151899,1,1,0.987623762376238,0.993702770780856,0.993630573248408,0.993811881188119,"GBM"
"3","Adventure",50,0.95,3974,300,0.998427672955975,0.9984,0.998456790123457,0.994897959183674,1,1,0.995049504950495,0.997481108312343,0.997442455242967,0.997524752475248,"GBM"
"4","Adventure",50,0.95,3974,350,0.99937106918239,0.999359385009609,0.999382716049383,0.994897959183674,1,1,0.995049504950495,0.997481108312343,0.997442455242967,0.997524752475248,"GBM"
"5","Adventure",50,0.95,3974,400,0.999685534591195,0.99967958987504,0.999691358024691,0.99236641221374,1,1,0.992574257425743,0.996221662468514,0.996168582375479,0.996287128712871,"GBM"
"6","Adventure",50,0.95,3974,450,0.999685534591195,0.99967958987504,0.999691358024691,0.994897959183674,1,1,0.995049504950495,0.997481108312343,0.997442455242967,0.997524752475248,"GBM"
"7","Adventure",50,0.95,3974,500,0.988993710691824,0.988906497622821,0.989197530864198,0.970149253731343,1,1,0.97029702970297,0.984886649874055,0.984848484848485,0.985148514851485,"GBM"
"8","Adventure",50,0.95,3974,550,0.986163522012579,0.986093552465234,0.98641975308642,0.960591133004926,1,1,0.96039603960396,0.979848866498741,0.979899497487437,0.98019801980198,"GBM"
"9","Adventure",50,0.95,3974,600,0.989937106918239,0.989847715736041,0.990123456790123,0.970149253731343,1,1,0.97029702970297,0.984886649874055,0.984848484848485,0.985148514851485,"GBM"
"10","Adventure",50,0.95,3974,650,0.988679245283019,0.988593155893536,0.988888888888889,0.977443609022556,1,1,0.977722772277228,0.988664987405542,0.988593155893536,0.988861386138614,"GBM"
"11","Adventure",50,0.95,3974,700,0.991509433962264,0.991420400381315,0.991666666666667,0.970149253731343,1,1,0.97029702970297,0.984886649874055,0.984848484848485,0.985148514851485,"GBM"
"12","Adventure",50,0.95,3974,100,0.995283018867924,0.995162850693325,0.995418448381185,0.99390243902439,0.846753246753247,0.846753246753247,0.995110024449878,0.923173803526448,0.914446002805049,0.920931635601562,"GBM"
"13","Adventure",50,0.95,3974,200,0.998427672955975,0.998382400517632,0.998472816127062,1,0.857142857142857,0.857142857142857,1,0.930730478589421,0.923076923076923,0.928571428571429,"GBM"
"14","Adventure",50,0.95,3974,300,0.999685534591195,0.999676060900551,0.999694563225412,0.996598639455782,0.761038961038961,0.761038961038961,0.997555012224939,0.882871536523929,0.863033873343152,0.87929698663195,"GBM"
"15","Adventure",50,0.95,3974,350,0.989308176100629,0.989102564102564,0.98961514966402,0.993220338983051,0.761038961038961,0.761038961038961,0.995110024449878,0.881612090680101,0.861764705882353,0.878074492744419,"GBM"
