"","genre","vote","ws.score","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","Adventure",50,0.1,3974,100,0.951572327044025,0.951572327044025,0.951722910155477,0.853080568720379,0.918367346938776,0.918367346938776,0.845771144278607,0.881612090680101,0.884520884520885,0.882069245608691,"GBM"
"2","Adventure",50,0.1,3974,200,0.966981132075472,0.967094954559699,0.967177671400878,0.857142857142857,0.903061224489796,0.903061224489796,0.853233830845771,0.877833753148615,0.879503105590062,0.878147527667783,"GBM"
"3","Adventure",50,0.1,3974,300,0.960691823899371,0.960605105578317,0.960816156980654,0.8775,0.895408163265306,0.895408163265306,0.878109452736318,0.886649874055416,0.886363636363636,0.886758808000812,"GBM"
"4","Adventure",50,0.1,3974,350,0.967610062893082,0.967579477494492,0.96775131542509,0.872596153846154,0.926020408163265,0.926020408163265,0.868159203980099,0.896725440806045,0.898514851485149,0.897089806071682,"GBM"
"5","Adventure",50,0.1,3974,400,0.968238993710692,0.968128747238877,0.968348696443407,0.881313131313131,0.89030612244898,0.89030612244898,0.883084577114428,0.886649874055416,0.885786802030457,0.886695349781704,"GBM"
"6","Adventure",50,0.1,3974,450,0.969182389937107,0.969124133585381,0.969312022787514,0.887530562347188,0.926020408163265,0.926020408163265,0.885572139303483,0.905541561712846,0.906367041198502,0.905796273733374,"GBM"
"7","Adventure",50,0.1,3974,500,0.969182389937107,0.968908629441624,0.969224987142462,0.878109452736318,0.900510204081633,0.900510204081633,0.878109452736318,0.889168765743073,0.889168765743073,0.889309828408976,"GBM"
"8","Adventure",50,0.1,3974,550,0.972327044025157,0.972222222222222,0.972433437512363,0.882205513784461,0.897959183673469,0.897959183673469,0.883084577114428,0.890428211586902,0.890012642225032,0.890521880393949,"GBM"
"9","Adventure",50,0.1,3974,600,0.969182389937107,0.969006957621758,0.969264548799304,0.890274314214464,0.910714285714286,0.910714285714286,0.890547263681592,0.900503778337531,0.900378310214376,0.900630774697939,"GBM"
"10","Adventure",50,0.1,3974,650,0.976100628930818,0.975979772439949,0.976191794912371,0.86873508353222,0.928571428571429,0.928571428571429,0.86318407960199,0.895465994962217,0.897657213316893,0.895877754086709,"GBM"
"11","Adventure",50,0.1,3974,700,0.977987421383648,0.97786211258697,0.978070973612375,0.899014778325123,0.931122448979592,0.931122448979592,0.898009950248756,0.914357682619647,0.914786967418546,0.914566199614174,"GBM"
"12","Adventure",50,0.1,3974,100,0.954088050314465,0.954431960049938,0.954185932715422,0.882352941176471,0.875634517766497,0.875634517766497,0.885,0.880352644836272,0.878980891719745,0.880317258883249,"GBM"
"13","Adventure",50,0.1,3974,200,0.963207547169811,0.963426070647077,0.963294987814377,0.907894736842105,0.875634517766497,0.875634517766497,0.9125,0.894206549118388,0.891472868217054,0.894067258883249,"GBM"
"14","Adventure",50,0.1,3974,300,0.969811320754717,0.970056144728634,0.969914307041317,0.9,0.913705583756345,0.913705583756345,0.9,0.906801007556675,0.906801007556675,0.906852791878173,"GBM"
