"","genre","vote","ws.score","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.9,15042,100,0.780889073535521,0.786943524278904,0.780698134891819,0.742788461538462,0.61107448912327,0.61107448912327,0.784563758389262,0.697040239441304,0.670524412296564,0.697819123756266,"GBM"
"2","All",50,0.9,15042,200,0.785791441628583,0.79098427112048,0.785632658853246,0.750178954903364,0.690837178642057,0.690837178642057,0.765771812080537,0.72796807449285,0.719286204529856,0.728304495361297,"GBM"
"3","All",50,0.9,15042,300,0.788948899044454,0.794631306597671,0.788765246726612,0.755960729312763,0.710613052076467,0.710613052076467,0.766442953020134,0.738277352843365,0.73258579680598,0.7385280025483,"GBM"
"4","All",50,0.9,15042,350,0.79592854175322,0.800097672147159,0.795806022651033,0.758569299552906,0.671061305207647,0.671061305207647,0.78255033557047,0.726305287662122,0.712137110877929,0.726805820389058,"GBM"
"5","All",50,0.9,15042,400,0.801495637723307,0.80769540368671,0.801272343333597,0.760466712422787,0.730388925510877,0.730388925510877,0.765771812080537,0.74792151646159,0.745124411566913,0.748080368795707,"GBM"
"6","All",50,0.9,15042,450,0.798587453261321,0.803182851575187,0.798442980399279,0.760378732702112,0.688200395517469,0.688200395517469,0.779194630872483,0.733288992351181,0.722491349480969,0.733697513194976,"GBM"
"7","All",50,0.9,15042,500,0.801911092646448,0.806493506493506,0.801763927329419,0.762331838565022,0.672379696769941,0.672379696769941,0.786577181208054,0.728965746591287,0.714535901926445,0.729478438988997,"GBM"
"8","All",50,0.9,15042,550,0.801246364769423,0.805970149253731,0.801093236517883,0.757309941520468,0.682926829268293,0.682926829268293,0.777181208053691,0.729630861323578,0.718197573656846,0.730054018660992,"GBM"
"9","All",50,0.9,15042,600,0.8,0.804737567940294,0.799847512019904,0.75207756232687,0.715886618325643,0.715886618325643,0.759731543624161,0.737612238111074,0.733535967578521,0.737809080974902,"GBM"
"10","All",50,0.9,15042,650,0.800747818861653,0.805040650406504,0.800615337553239,0.763857251328778,0.663150955833883,0.663150955833883,0.791275167785235,0.726637845028267,0.709950599858857,0.727213061809559,"GBM"
"11","All",50,0.9,15042,700,0.799501454092231,0.804091905496468,0.799356314684903,0.764150943396226,0.640738299274885,0.640738299274885,0.798657718120805,0.718989025606917,0.697024022947293,0.719698008697845,"GBM"
"12","All",50,0.9,15042,100,0.776734524304113,0.779808243874457,0.776707116495928,0.708302718589273,0.639681486396815,0.639681486396815,0.735333333333333,0.687396075823079,0.672245467224547,0.687507409865074,"GBM"
"13","All",50,0.9,15042,200,0.786539260490237,0.790200081665986,0.786504072728389,0.714087439278279,0.682813536828135,0.682813536828135,0.725333333333333,0.704023944130363,0.698100407055631,0.704073435080734,"GBM"
"14","All",50,0.9,15042,300,0.795679268799335,0.8,0.79563480644253,0.727572559366755,0.731917717319177,0.731917717319177,0.724666666666667,0.728300631858996,0.72973867019517,0.728292191992922,"GBM"
"15","All",50,0.9,15042,350,0.793934358122144,0.798144229203972,0.793891564690582,0.724806201550388,0.744525547445255,0.744525547445255,0.716,0.73029597605587,0.734533551554828,0.730262773722628,"GBM"
"16","All",50,0.9,15042,400,0.79501454092231,0.798727257893449,0.794977158874131,0.733552631578947,0.739880557398806,0.739880557398806,0.73,0.734951779181909,0.736703006276842,0.734940278699403,"GBM"
"17","All",50,0.9,15042,450,0.798504362276693,0.801765715687076,0.79847147168013,0.724393530997305,0.713337757133378,0.713337757133378,0.727333333333333,0.7203192550715,0.718823136074891,0.720335545233355,"GBM"
"18","All",50,0.9,15042,500,0.795845450768592,0.799444943269937,0.795809191374213,0.725465041693393,0.750497677504977,0.750497677504977,0.714666666666667,0.732623877618889,0.737769080234834,0.732582172085822,"GBM"
"19","All",50,0.9,15042,550,0.799750727046115,0.803841771121602,0.799707962889053,0.728419654714475,0.727936297279363,0.727936297279363,0.727333333333333,0.727635517126704,0.728177895784932,0.727634815306348,"GBM"
"20","All",50,0.9,15042,600,0.804570004154549,0.808531422989254,0.80452763707741,0.742068965517241,0.714001327140013,0.714001327140013,0.750666666666667,0.732291320252744,0.72776462631045,0.73233399690334,"GBM"
"21","All",50,0.9,15042,650,0.79501454092231,0.798200408997955,0.794983124056686,0.722405816259088,0.72528201725282,0.72528201725282,0.72,0.72264715663452,0.723841059602649,0.72264100862641,"GBM"
