"","genre","vote","ws.score","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.85,15042,100,0.746240132945575,0.748848684210526,0.746215254453167,0.711353431686979,0.735411140583554,0.735411140583554,0.699799866577719,0.717658796142335,0.723182262797522,0.717605503580637,"GBM"
"2","All",50,0.85,15042,200,0.753385957623598,0.756001315356791,0.753360124854032,0.713178294573643,0.73209549071618,0.73209549071618,0.703802535023349,0.71799135350848,0.722513089005236,0.717949012869765,"GBM"
"3","All",50,0.85,15042,300,0.753801412546739,0.756312196726704,0.753776860976719,0.707504810776139,0.731432360742706,0.731432360742706,0.695797198132088,0.713668107748587,0.719269644603847,0.713614779437397,"GBM"
"4","All",50,0.85,15042,350,0.757041960947237,0.760249262053132,0.757007988188003,0.711267605633803,0.736737400530504,0.736737400530504,0.699132755170113,0.71799135350848,0.723778501628665,0.717935077850309,"GBM"
"5","All",50,0.85,15042,400,0.759036144578313,0.762217120367334,0.75900219066774,0.706145966709347,0.731432360742706,0.731432360742706,0.693795863909273,0.71267043565015,0.7185667752443,0.712614112325989,"GBM"
"6","All",50,0.85,15042,450,0.759867054424595,0.762803676953381,0.759836173822211,0.708173690932312,0.735411140583554,0.735411140583554,0.695130086724483,0.715330894579315,0.721535458685752,0.715270613654019,"GBM"
"7","All",50,0.85,15042,500,0.75463232239302,0.756453608247423,0.754616464131254,0.71664464993395,0.719496021220159,0.719496021220159,0.713809206137425,0.716661124043898,0.7180675049636,0.716652613678792,"GBM"
"8","All",50,0.85,15042,550,0.762858329871209,0.765758371634931,0.762827477541817,0.708762886597938,0.729442970822281,0.729442970822281,0.698465643762508,0.714000665114732,0.718954248366013,0.713954307292395,"GBM"
"9","All",50,0.85,15042,600,0.762525965932696,0.765929565929566,0.762488468643603,0.705470737913486,0.735411140583554,0.735411140583554,0.691127418278853,0.713335550382441,0.72012987012987,0.713269279431203,"GBM"
"10","All",50,0.85,15042,650,0.764353967594516,0.767883450646587,0.764314443946975,0.70694087403599,0.729442970822281,0.729442970822281,0.695797198132088,0.71267043565015,0.718015665796345,0.712620084477185,"GBM"
"11","All",50,0.85,15042,700,0.763439966763606,0.76642874723111,0.763407842658998,0.708520179372197,0.73342175066313,0.73342175066313,0.696464309539693,0.714998337213169,0.720755946562398,0.714943030101412,"GBM"
"12","All",50,0.85,15042,100,0.743393717799568,0.744455478318438,0.74343886728245,0.701502286087525,0.717914438502674,0.717914438502674,0.697751322751323,0.707779255319149,0.709613478691774,0.707832880626998,"GBM"
