"","genre","vote","ws.score","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"71","All",50,0.05,15042,400,0.84950972245305,0.851447789352801,0.849690565137116,0.803020767778477,0.855801475519785,0.855801475519785,0.793671720500989,0.824468085106383,0.828571428571429,0.824736598010387,"GBM"
"72","All",50,0.05,15042,450,0.850423799235499,0.852241011328189,0.850598124717553,0.794313369630974,0.880617035546613,0.880617035546613,0.77587343441002,0.827792553191489,0.835241730279898,0.828245234978316,"GBM"
"73","All",50,0.05,15042,500,0.850506897124813,0.852794370346125,0.850709777611302,0.793333333333333,0.877934272300469,0.877934272300469,0.775214238628873,0.826130319148936,0.833492518306272,0.826574255464671,"GBM"
"74","All",50,0.05,15042,550,0.852667442246967,0.855253490080823,0.852890986777336,0.800995024875622,0.863849765258216,0.863849765258216,0.78905735003296,0.826130319148936,0.831235882542756,0.826453557645588,"GBM"
"75","All",50,0.05,15042,600,0.852251952800399,0.854381654381654,0.852446916534904,0.795620437956204,0.877263581488934,0.877263581488934,0.778510217534608,0.827460106382979,0.83444976076555,0.827886899511771,"GBM"
"76","All",50,0.05,15042,650,0.850589995014127,0.852671255326123,0.850780437705862,0.799378881987578,0.86317907444668,0.86317907444668,0.787079762689519,0.824800531914894,0.830054821025476,0.825129418568099,"GBM"
"77","All",50,0.05,15042,700,0.851420973907263,0.853057199211045,0.851585128563805,0.795739348370927,0.85177733065057,0.85177733065057,0.785102175346078,0.818151595744681,0.822805312601231,0.818439752998324,"GBM"
"78","All",50,0.05,15042,100,0.841947814525511,0.845365853658536,0.841995246676865,0.810499359795134,0.843437708194537,0.843437708194537,0.803583278035833,0.823470744680851,0.826640548481881,0.823510493115185,"GBM"
"79","All",50,0.05,15042,200,0.848429449891973,0.851731425784425,0.848477239277436,0.820276497695853,0.830113257828115,0.830113257828115,0.818845388188454,0.824468085106383,0.825165562913907,0.824479323008284,"GBM"
"80","All",50,0.05,15042,300,0.847266079441582,0.850179328333877,0.847308229485878,0.814165042235218,0.834776815456362,0.834776815456362,0.81021897810219,0.822473404255319,0.824342105263158,0.822497896779276,"GBM"
"81","All",50,0.05,15042,350,0.851836463353831,0.855358156891377,0.851888409462508,0.814814814814815,0.820786142571619,0.820786142571619,0.814200398142004,0.81748670212766,0.817789578493196,0.817493270356811,"GBM"
"82","All",50,0.05,15042,400,0.851420973907263,0.854397394136808,0.851465129199985,0.816459830176355,0.832778147901399,0.832778147901399,0.813536828135368,0.82313829787234,0.824538258575198,0.823157488018384,"GBM"
"83","All",50,0.05,15042,450,0.85250124646834,0.85516115871073,0.852541262885783,0.821024617431803,0.822118587608261,0.822118587608261,0.821499668214997,0.821808510638298,0.821571238348868,0.821809127911629,"GBM"
"84","All",50,0.05,15042,500,0.855077281037062,0.858096013018714,0.855123108141347,0.81327260897853,0.832778147901399,0.832778147901399,0.809555408095554,0.821143617021277,0.822909809084924,0.821166777998476,"GBM"
"85","All",50,0.05,15042,550,0.857320924048529,0.86030428769018,0.857366925803661,0.822178477690289,0.834776815456362,0.834776815456362,0.820172528201725,0.827460106382979,0.828429752066116,0.827474671829044,"GBM"
"86","All",50,0.05,15042,600,0.85549277048363,0.858560390402603,0.855539427874902,0.822991508817766,0.83944037308461,0.83944037308461,0.820172528201725,0.829787234042553,0.831134564643799,0.829806450643168,"GBM"
"87","All",50,0.05,15042,650,0.861642014292837,0.865018240778273,0.861695325217596,0.812782440284054,0.838774150566289,0.838774150566289,0.807564698075647,0.82313829787234,0.825573770491803,0.823169424320968,"GBM"
"88","All",50,0.05,15042,700,0.859398371281369,0.862170087976539,0.859441895396232,0.823298429319372,0.838107928047968,0.838107928047968,0.820836098208361,0.829454787234043,0.830637173984814,0.829472013128165,"GBM"
"89","All",50,0.05,15042,100,0.843456584960532,0.847449392712551,0.843348540419133,0.810281517747858,0.876240900066181,0.876240900066181,0.792780748663102,0.834718989025607,0.841971383147854,0.834510824364641,"GBM"
"90","All",50,0.05,15042,200,0.847777316161197,0.851467488243879,0.847675893101456,0.813683567501527,0.881535407015222,0.881535407015222,0.796122994652406,0.839042234785501,0.846251588310038,0.838829200833814,"GBM"
"91","All",50,0.05,15042,300,0.849272953884504,0.852831413272757,0.849174825589661,0.813423645320197,0.874255459960291,0.874255459960291,0.797459893048128,0.83604921849019,0.84274322169059,0.83585767650421,"GBM"
"92","All",50,0.05,15042,350,0.849854590776901,0.853053590306579,0.849768289680071,0.815545959284392,0.874917273328921,0.874917273328921,0.800133689839572,0.837712005320918,0.84418901660281,0.837525481584247,"GBM"
"93","All",50,0.05,15042,400,0.855089322808475,0.858533419857236,0.854990519598262,0.815985130111524,0.871608206485771,0.871608206485771,0.801470588235294,0.836714333222481,0.84288,0.836539397360533,"GBM"
"94","All",50,0.05,15042,450,0.853842958039053,0.85749007534635,0.853738014588242,0.812269938650307,0.876240900066181,0.876240900066181,0.795454545454545,0.83604921849019,0.843043616682585,0.835847722760363,"GBM"
"95","All",50,0.05,15042,500,0.85442459493145,0.858252427184466,0.854312740469086,0.816892725030826,0.876902713434811,0.876902713434811,0.801470588235294,0.839374792151646,0.845834663262049,0.839186650835053,"GBM"
"96","All",50,0.05,15042,550,0.857498961362692,0.861458922368527,0.857379441093753,0.81044957472661,0.882859033752482,0.882859033752482,0.79144385026738,0.837379447954772,0.845106113398796,0.837151442009931,"GBM"
"97","All",50,0.05,15042,600,0.859243872039884,0.863033635187581,0.859128874583962,0.817625458996328,0.884182660489742,0.884182660489742,0.800802139037433,0.842700365813103,0.849602543720191,0.842492399763588,"GBM"
"98","All",50,0.05,15042,650,0.856169505608641,0.859690362324714,0.856067062187878,0.817343173431734,0.879549966909332,0.879549966909332,0.801470588235294,0.840705021616229,0.847306343640421,0.840510277572313,"GBM"
"99","All",50,0.05,15042,700,0.857249688408808,0.861025723992881,0.857137087139385,0.810794420861128,0.884844473858372,0.884844473858372,0.79144385026738,0.838377120053209,0.84620253164557,0.838144162062876,"GBM"
"100","All",50,0.05,15042,100,0.843443576533156,0.848723301750442,0.843294953563539,0.828828828828829,0.791528788881535,0.791528788881535,0.83500334001336,0.813164893617021,0.809749492213947,0.813266064447448,"GBM"
"101","All",50,0.05,15042,200,0.848678743559914,0.853298960766938,0.848546663290193,0.834261838440111,0.792852415618795,0.792852415618795,0.841015364061456,0.816821808510638,0.813030200203597,0.816933889840126,"GBM"
"102","All",50,0.05,15042,300,0.846933687884328,0.851403678606002,0.846808375820999,0.83554933519944,0.790205162144275,0.790205162144275,0.843019372077488,0.816489361702128,0.812244897959184,0.816612267110882,"GBM"
"103","All",50,0.05,15042,350,0.84975901612099,0.854357982922507,0.849626560431482,0.83206106870229,0.793514228987426,0.793514228987426,0.838343353373413,0.815824468085106,0.812330623306233,0.81592879118042,"GBM"
"104","All",50,0.05,15042,400,0.853747714808044,0.858133161373529,0.853618555890036,0.839944328462074,0.798808735936466,0.798808735936466,0.846359385437542,0.822473404255319,0.818860244233379,0.822584060687004,"GBM"
"105","All",50,0.05,15042,450,0.851337876017949,0.856155021307389,0.851196245175321,0.843373493975904,0.787557908669755,0.787557908669755,0.852371409485638,0.819813829787234,0.8145106091718,0.819964659077696,"GBM"
"106","All",50,0.05,15042,500,0.852584344357653,0.857188858476896,0.852448750185341,0.827143821742066,0.810721376571807,0.810721376571807,0.828991315965264,0.819813829787234,0.818850267379679,0.819856346268535,"GBM"
"107","All",50,0.05,15042,550,0.856074455708825,0.860480103109393,0.855942146725914,0.835674157303371,0.787557908669755,0.787557908669755,0.843687374749499,0.815492021276596,0.810902896081772,0.815622641709627,"GBM"
"108","All",50,0.05,15042,600,0.852584344357653,0.857142857142857,0.852450352242692,0.844062947067239,0.780939774983455,0.780939774983455,0.85437541750167,0.81748670212766,0.811275352354761,0.817657596242562,"GBM"
"109","All",50,0.05,15042,650,0.853997008475985,0.858363563079403,0.853868255863364,0.845050215208034,0.779616148246195,0.779616148246195,0.855711422845691,0.81748670212766,0.811015490533563,0.817663785545943,"GBM"
"110","All",50,0.05,15042,700,0.854827987369121,0.859260452751148,0.854696049945298,0.840395480225989,0.787557908669755,0.787557908669755,0.849031396125585,0.818151595744681,0.813119234711309,0.81829465239767,"GBM"
