"","genre","vote","ws.score","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","Adventure",50,0.9,3974,100,0.985220125786163,0.985178177231157,0.985437346484009,0.933908045977011,0.831202046035806,0.831202046035806,0.942928039702233,0.887909319899244,0.87956698240866,0.887065042869019,"GBM"
"2","Adventure",50,0.9,3974,200,0.990880503144654,0.990802410402791,0.991006653414702,0.968481375358166,0.864450127877238,0.864450127877238,0.972704714640198,0.919395465994962,0.913513513513514,0.918577421258718,"GBM"
"3","Adventure",50,0.9,3974,300,0.991509433962264,0.99140948138721,0.99158431667975,0.977077363896848,0.872122762148338,0.872122762148338,0.98014888337469,0.926952141057935,0.921621621621622,0.926135822761514,"GBM"
"4","Adventure",50,0.9,3974,350,0.995283018867924,0.995221408091749,0.995338336583019,0.966480446927374,0.884910485933504,0.884910485933504,0.970223325062035,0.928211586901763,0.923898531375167,0.927566905497769,"GBM"
"5","Adventure",50,0.9,3974,400,0.99559748427673,0.995538559592097,0.995647742523613,0.986338797814208,0.923273657289003,0.923273657289003,0.987593052109181,0.955919395465995,0.953764861294584,0.955433354699092,"GBM"
"6","Adventure",50,0.9,3974,450,0.997169811320755,0.997127353973827,0.997194772226583,0.976315789473684,0.948849104859335,0.948849104859335,0.977667493796526,0.963476070528967,0.962386511024643,0.963258299327931,"GBM"
"7","Adventure",50,0.9,3974,500,0.99748427672956,0.997445721583653,0.997504178167177,0.989501312335958,0.964194373401535,0.964194373401535,0.990074441687345,0.977329974811083,0.976683937823834,0.97713440754444,"GBM"
"8","Adventure",50,0.9,3974,550,0.997798742138365,0.997764292558288,0.997813584107772,0.987113402061856,0.979539641943734,0.979539641943734,0.987593052109181,0.983627204030227,0.983311938382542,0.983566347026458,"GBM"
"9","Adventure",50,0.9,3974,600,0.997798742138365,0.997764292558288,0.997813584107772,0.980821917808219,0.915601023017903,0.915601023017903,0.982630272952854,0.949622166246851,0.947089947089947,0.949115647985378,"GBM"
"10","Adventure",50,0.9,3974,650,0.99622641509434,0.996173469387755,0.996266554404801,0.989100817438692,0.928388746803069,0.928388746803069,0.990074441687345,0.959697732997481,0.95778364116095,0.959231594245207,"GBM"
"11","Adventure",50,0.9,3974,700,0.99685534591195,0.996809189534142,0.996885366285989,0.973404255319149,0.936061381074169,0.936061381074169,0.975186104218362,0.955919395465995,0.954367666232073,0.955623742646265,"GBM"
"12","Adventure",50,0.9,3974,100,0.985849056603774,0.986267927982911,0.985613810741688,0.917061611374408,0.96029776674938,0.96029776674938,0.910485933503836,0.935768261964736,0.938181818181818,0.935391850126608,"GBM"
"13","Adventure",50,0.9,3974,200,0.992767295597484,0.992933947772657,0.992647058823529,0.936915887850467,0.995037220843672,0.995037220843672,0.930946291560102,0.963476070528967,0.965102286401925,0.962991756201887,"GBM"
