"","genre","vote","ws.score","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.1,15042,100,0.822669104204753,0.826362896663954,0.822731489610564,0.764636309875813,0.862,0.862,0.736074270557029,0.798869680851064,0.810404261986838,0.799037135278515,"GBM"
"2","All",50,0.1,15042,200,0.829649326907097,0.832871351703897,0.829706458393737,0.759905381431106,0.856666666666667,0.856666666666667,0.730769230769231,0.793550531914894,0.805390159824506,0.793717948717949,"GBM"
"3","All",50,0.1,15042,300,0.830064816353665,0.834157813640419,0.83013631381896,0.757950530035336,0.858,0.858,0.727453580901857,0.792553191489362,0.804878048780488,0.792726790450928,"GBM"
"4","All",50,0.1,15042,350,0.829898620575037,0.833428269183823,0.829960836131157,0.756944444444444,0.872,0.872,0.721485411140584,0.796542553191489,0.810408921933085,0.796742705570292,"GBM"
"5","All",50,0.1,15042,400,0.831061991025428,0.835130970724191,0.831133495541781,0.756083429895713,0.87,0.87,0.720822281167109,0.795212765957447,0.809051456912585,0.795411140583554,"GBM"
"6","All",50,0.1,15042,450,0.831145088914742,0.834984570407666,0.831212837531111,0.76046511627907,0.872,0.872,0.726790450928382,0.799202127659574,0.812422360248447,0.799395225464191,"GBM"
"7","All",50,0.1,15042,500,0.829233837460528,0.833021857479483,0.829300025773372,0.755374782103428,0.866666666666667,0.866666666666667,0.720822281167109,0.793550531914894,0.807202732070785,0.793744473916888,"GBM"
"8","All",50,0.1,15042,550,0.83180987202925,0.835874148556601,0.831881602803754,0.766509433962264,0.866666666666667,0.866666666666667,0.737400530503979,0.80186170212766,0.81351689612015,0.802033598585323,"GBM"
"9","All",50,0.1,15042,600,0.828735250124647,0.832179789919388,0.828795689695676,0.767220902612827,0.861333333333333,0.861333333333333,0.740053050397878,0.800531914893617,0.811557788944724,0.800693191865606,"GBM"
"10","All",50,0.1,15042,650,0.828652152235333,0.832575511529717,0.828720325163774,0.760895170789164,0.861333333333333,0.861333333333333,0.730769230769231,0.795877659574468,0.808005003126954,0.796051282051282,"GBM"
"11","All",50,0.1,15042,700,0.831145088914742,0.834904127396815,0.831211511711969,0.760856977417487,0.876,0.876,0.726127320954907,0.800864361702128,0.814378679888441,0.801063660477454,"GBM"
"12","All",50,0.1,15042,100,0.828485956456706,0.831894445349405,0.828575567841572,0.76406429391504,0.888518024032043,0.888518024032043,0.727814569536424,0.807845744680851,0.821604938271605,0.808166296784233,"GBM"
"13","All",50,0.1,15042,200,0.829566229017783,0.833184221228142,0.829661256178916,0.76875,0.903204272363151,0.903204272363151,0.73046357615894,0.816489361702128,0.830570902394107,0.816833924261046,"GBM"
