"","genre","vote","ws.score","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","Adventure",50,0.85,3974,100,0.927987421383648,0.930500758725341,0.928110321094113,0.794621026894866,0.820707070707071,0.820707070707071,0.78894472361809,0.804785894206549,0.807453416149068,0.804825897162581,"GBM"
"2","Adventure",50,0.85,3974,200,0.935220125786164,0.937195121951219,0.935328263599775,0.807317073170732,0.835858585858586,0.835858585858586,0.801507537688442,0.818639798488665,0.821339950372209,0.818683061773514,"GBM"
"3","Adventure",50,0.85,3974,300,0.947169811320755,0.948307692307692,0.947248400462803,0.828358208955224,0.840909090909091,0.840909090909091,0.826633165829146,0.83375314861461,0.834586466165414,0.833771128369118,"GBM"
"4","Adventure",50,0.85,3974,350,0.949685534591195,0.950980392156863,0.949777993137071,0.828715365239295,0.830808080808081,0.830808080808081,0.829145728643216,0.829974811083123,0.829760403530895,0.829976904725649,"GBM"
"5","Adventure",50,0.85,3974,400,0.958176100628931,0.959089510919717,0.958255787506304,0.839506172839506,0.858585858585859,0.858585858585859,0.836683417085427,0.847607052896725,0.848938826466916,0.847634637835643,"GBM"
"6","Adventure",50,0.85,3974,450,0.961635220125786,0.962182269063856,0.9616902188424,0.841836734693878,0.833333333333333,0.833333333333333,0.844221105527638,0.838790931989924,0.83756345177665,0.838777219430486,"GBM"
"7","Adventure",50,0.85,3974,500,0.960377358490566,0.960918114143921,0.960430366978828,0.832923832923833,0.856060606060606,0.856060606060606,0.829145728643216,0.842569269521411,0.844333748443337,0.842603167351911,"GBM"
"8","Adventure",50,0.85,3974,550,0.956289308176101,0.957085520222291,0.956357109658535,0.83756345177665,0.833333333333333,0.833333333333333,0.839195979899497,0.836272040302267,0.835443037974684,0.836264656616415,"GBM"
"9","Adventure",50,0.85,3974,600,0.963836477987421,0.964385258593992,0.963894465156295,0.847087378640777,0.881313131313131,0.881313131313131,0.841708542713568,0.861460957178841,0.863861386138614,0.86151083701335,"GBM"
"10","Adventure",50,0.85,3974,650,0.962893081761006,0.963467492260062,0.962952048495397,0.84652278177458,0.891414141414141,0.891414141414141,0.839195979899497,0.865239294710327,0.868388683886839,0.865305060656819,"GBM"
"11","Adventure",50,0.85,3974,700,0.962578616352201,0.963077877753646,0.962630657713873,0.854368932038835,0.888888888888889,0.888888888888889,0.849246231155779,0.869017632241814,0.871287128712871,0.869067560022334,"GBM"
"12","Adventure",50,0.85,3974,100,0.925786163522013,0.927740355174526,0.925786163522012,0.862857142857143,0.760705289672544,0.760705289672544,0.879093198992443,0.819899244332494,0.808567603748327,0.819899244332494,"GBM"
"13","Adventure",50,0.85,3974,200,0.937106918238994,0.939357186173438,0.937106918238994,0.865079365079365,0.82367758186398,0.82367758186398,0.871536523929471,0.847607052896725,0.843870967741936,0.847607052896725,"GBM"
"14","Adventure",50,0.85,3974,300,0.946540880503145,0.948012232415902,0.946540880503145,0.868983957219251,0.818639798488665,0.818639798488665,0.876574307304786,0.847607052896725,0.843060959792477,0.847607052896725,"GBM"
"15","Adventure",50,0.85,3974,350,0.951572327044025,0.952933985330073,0.951572327044025,0.88031914893617,0.83375314861461,0.83375314861461,0.886649874055416,0.860201511335013,0.85640362225097,0.860201511335013,"GBM"
"16","Adventure",50,0.85,3974,400,0.95440251572327,0.955616773798592,0.954402515723271,0.866666666666667,0.818639798488665,0.818639798488665,0.874055415617129,0.846347607052897,0.841968911917098,0.846347607052897,"GBM"
"17","Adventure",50,0.85,3974,450,0.949056603773585,0.950215119852489,0.949056603773585,0.881889763779528,0.846347607052897,0.846347607052897,0.886649874055416,0.866498740554156,0.863753213367609,0.866498740554156,"GBM"
"18","Adventure",50,0.85,3974,500,0.95188679245283,0.952908587257618,0.95188679245283,0.893150684931507,0.821158690176322,0.821158690176322,0.90176322418136,0.861460957178841,0.855643044619423,0.861460957178841,"GBM"
"19","Adventure",50,0.85,3974,550,0.95377358490566,0.955114503816794,0.95377358490566,0.868421052631579,0.831234256926952,0.831234256926952,0.874055415617129,0.85264483627204,0.849420849420849,0.85264483627204,"GBM"
"20","Adventure",50,0.85,3974,600,0.957547169811321,0.958499846295727,0.957547169811321,0.884130982367758,0.884130982367758,0.884130982367758,0.884130982367758,0.884130982367758,0.884130982367758,0.884130982367758,"GBM"
"21","Adventure",50,0.85,3974,650,0.961949685534591,0.962826420890937,0.961949685534591,0.883116883116883,0.856423173803526,0.856423173803526,0.886649874055416,0.871536523929471,0.869565217391304,0.871536523929471,"GBM"
"22","Adventure",50,0.85,3974,700,0.960062893081761,0.960862865947612,0.960062893081761,0.88563829787234,0.838790931989924,0.838790931989924,0.891687657430731,0.865239294710327,0.861578266494179,0.865239294710327,"GBM"
"23","Adventure",50,0.85,3974,100,0.928616352201258,0.931149529875644,0.928689078043472,0.817733990147783,0.838383838383838,0.838383838383838,0.814070351758794,0.826196473551637,0.827930174563591,0.826227095071316,"GBM"
"24","Adventure",50,0.85,3974,200,0.940566037735849,0.941935483870968,0.94061388612989,0.846733668341708,0.851010101010101,0.851010101010101,0.846733668341708,0.848866498740554,0.848866498740554,0.848871884675905,"GBM"
"25","Adventure",50,0.85,3974,300,0.945283018867925,0.946788990825688,0.945339784050495,0.848192771084337,0.888888888888889,0.888888888888889,0.841708542713568,0.865239294710327,0.86806411837238,0.865298715801228,"GBM"
"26","Adventure",50,0.85,3974,350,0.94937106918239,0.950839694656489,0.949430815583775,0.829931972789116,0.924242424242424,0.924242424242424,0.811557788944724,0.867758186397985,0.874551971326165,0.867900106593574,"GBM"
"27","Adventure",50,0.85,3974,400,0.955974842767296,0.956976029502151,0.956022152683586,0.830143540669856,0.876262626262626,0.876262626262626,0.821608040201005,0.848866498740554,0.852579852579853,0.848935333231816,"GBM"
"28","Adventure",50,0.85,3974,450,0.954088050314465,0.955269607843137,0.9541412868445,0.854320987654321,0.873737373737374,0.873737373737374,0.851758793969849,0.86272040302267,0.863920099875156,0.862748083853611,"GBM"
"29","Adventure",50,0.85,3974,500,0.961949685534591,0.962757771622037,0.961994050055951,0.848258706467662,0.861111111111111,0.861111111111111,0.846733668341708,0.853904282115869,0.854636591478697,0.85392238972641,"GBM"
"30","Adventure",50,0.85,3974,550,0.962893081761006,0.963759213759214,0.962941602972361,0.844339622641509,0.904040404040404,0.904040404040404,0.834170854271357,0.869017632241814,0.873170731707317,0.869105629155881,"GBM"
"31","Adventure",50,0.85,3974,600,0.957232704402516,0.958282208588957,0.957283578795225,0.846913580246914,0.866161616161616,0.866161616161616,0.844221105527638,0.855163727959698,0.856429463171036,0.855191360844627,"GBM"
"32","Adventure",50,0.85,3974,650,0.968553459119497,0.969249692496925,0.968599627149497,0.845070422535211,0.909090909090909,0.909090909090909,0.834170854271357,0.871536523929471,0.875912408759124,0.871630881681133,"GBM"
"33","Adventure",50,0.85,3974,700,0.966666666666667,0.967504598405886,0.966718761310412,0.84841075794621,0.876262626262626,0.876262626262626,0.844221105527638,0.860201511335013,0.862111801242236,0.860241865895132,"GBM"
