"","genre","vote","rating","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.95,5014,100,0.840977068793619,0.849172576832151,0.84010565705481,0.739750445632799,0.804263565891473,0.804263565891473,0.699588477366255,0.753493013972056,0.770659238625812,0.751926021628864,"GBM"
"2","All",50,0.95,5014,100,0.853439680957129,0.863762743280815,0.851948051948052,0.768642447418738,0.779069767441861,0.779069767441861,0.751028806584362,0.765469061876248,0.773820981713186,0.765049287013111,"SVM"
"3","All",50,0.95,5014,120,0.843469591226321,0.850547358400761,0.842805781788833,0.744954128440367,0.786821705426357,0.786821705426357,0.713991769547325,0.751497005988024,0.765315739868049,0.750406737486841,"GBM"
"4","All",50,0.95,5014,120,0.862163509471585,0.8721387283237,0.860613397901533,0.776699029126214,0.775193798449612,0.775193798449612,0.763374485596708,0.769461077844311,0.775945683802134,0.76928414202316,"SVM"
"5","All",50,0.95,5014,140,0.841226321036889,0.849087893864013,0.840421160760144,0.750462107208872,0.786821705426357,0.786821705426357,0.722222222222222,0.755489021956088,0.768211920529801,0.754521963824289,"GBM"
"6","All",50,0.95,5014,140,0.865154536390828,0.874681491776697,0.863665712818255,0.784466019417476,0.782945736434108,0.782945736434108,0.771604938271605,0.777445109780439,0.783705140640155,0.777275337352857,"SVM"
"7","All",50,0.95,5014,160,0.850697906281156,0.858425904041598,0.849827573556387,0.736379613356766,0.812015503875969,0.812015503875969,0.691358024691358,0.753493013972056,0.772350230414747,0.751686764283664,"GBM"
"8","All",50,0.95,5014,160,0.865154536390828,0.87473952303774,0.863651038227309,0.781853281853282,0.784883720930233,0.784883720930233,0.767489711934156,0.776447105788423,0.783365570599613,0.776186716432195,"SVM"
"9","All",50,0.95,5014,180,0.850199401794616,0.857818784007571,0.849357986646122,0.76007326007326,0.804263565891473,0.804263565891473,0.730452674897119,0.768463073852295,0.781544256120527,0.767358120394296,"GBM"
"10","All",50,0.95,5014,180,0.870388833499501,0.87962962962963,0.868882529899479,0.784466019417476,0.782945736434108,0.782945736434108,0.771604938271605,0.777445109780439,0.783705140640155,0.777275337352857,"SVM"
"11","All",50,0.95,5014,200,0.848953140578265,0.856940509915014,0.848044610756475,0.758747697974217,0.798449612403101,0.798449612403101,0.730452674897119,0.765469061876248,0.7780925401322,0.76445114365011,"GBM"
"12","All",50,0.95,5014,200,0.872133599202393,0.880725412694722,0.870768214836011,0.788649706457926,0.781007751937985,0.781007751937985,0.777777777777778,0.779441117764471,0.784810126582279,0.779392764857881,"SVM"
"13","All",50,0.95,5014,220,0.851694915254237,0.859504132231405,0.850796096558808,0.756272401433692,0.817829457364341,0.817829457364341,0.720164609053498,0.770459081836327,0.78584729981378,0.768997033208919,"GBM"
"14","All",50,0.95,5014,220,0.873130608175474,0.881545264137771,0.871795436202216,0.783889980353635,0.773255813953488,0.773255813953488,0.773662551440329,0.773453093812375,0.778536585365854,0.773459182696909,"SVM"
"15","All",50,0.95,5014,240,0.85518444666002,0.862745098039216,0.854303323794849,0.75992438563327,0.779069767441861,0.779069767441861,0.738683127572016,0.759481037924152,0.769377990430622,0.758876447506939,"GBM"
"16","All",50,0.95,5014,240,0.873629112662014,0.881955762514552,0.872309046885318,0.787819253438114,0.777131782945736,0.777131782945736,0.777777777777778,0.777445109780439,0.782439024390244,0.777454780361757,"SVM"
"17","All",50,0.95,5014,260,0.85493519441675,0.862215909090909,0.854119891408027,0.758490566037736,0.779069767441861,0.779069767441861,0.736625514403292,0.758483033932136,0.768642447418738,0.757847640922576,"GBM"
"18","All",50,0.95,5014,260,0.874626121635095,0.882832518052644,0.873321593660577,0.785433070866142,0.773255813953488,0.773255813953488,0.775720164609053,0.774451097804391,0.779296875,0.774487989281271,"SVM"
"19","All",50,0.95,5014,280,0.857427716849452,0.865030674846626,0.856511849732189,0.75830258302583,0.796511627906977,0.796511627906977,0.730452674897119,0.764471057884232,0.776937618147448,0.763482151402048,"GBM"
"20","All",50,0.95,5014,280,0.875872382851446,0.884239888423989,0.874502898231712,0.785854616895874,0.775193798449612,0.775193798449612,0.775720164609053,0.775449101796407,0.780487804878049,0.775456981529333,"SVM"
"21","All",50,0.95,5014,300,0.853439680957129,0.861712135465663,0.852417638858317,0.747330960854093,0.813953488372093,0.813953488372093,0.707818930041152,0.7624750499002,0.779220779220779,0.760886209206623,"GBM"
"22","All",50,0.95,5014,300,0.878863409770688,0.887081784386617,0.877481840193705,0.794466403162055,0.779069767441861,0.779069767441861,0.786008230452675,0.782435129740519,0.786692759295499,0.782538998947268,"SVM"
"23","All",50,0.95,5014,320,0.856181455633101,0.863754427390791,0.855286521388216,0.748643761301989,0.802325581395349,0.802325581395349,0.713991769547325,0.759481037924152,0.774555659494855,0.758158675471337,"GBM"
"24","All",50,0.95,5014,320,0.878614157527418,0.886823146641878,0.877239709443099,0.796039603960396,0.779069767441861,0.779069767441861,0.788065843621399,0.783433133732535,0.787463271302645,0.78356780553163,"SVM"
"25","All",50,0.95,5014,340,0.859172482552343,0.865954922894425,0.858426883850613,0.755514705882353,0.796511627906977,0.796511627906977,0.726337448559671,0.7624750499002,0.775471698113207,0.761424538233324,"GBM"
"26","All",50,0.95,5014,340,0.877617148554337,0.885893562630723,0.876241837258787,0.795634920634921,0.777131782945736,0.777131782945736,0.788065843621399,0.782435129740519,0.786274509803922,0.782598813283568,"SVM"
"27","All",50,0.95,5014,360,0.856929212362911,0.86443079829948,0.856042262821924,0.764485981308411,0.792635658914729,0.792635658914729,0.740740740740741,0.767465069860279,0.778306374881066,0.766688199827735,"GBM"
