"","genre","vote","rating","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.8,4011,110,0.767289719626168,0.760806916426513,0.767343059980994,0.715346534653465,0.72069825436409,0.72069825436409,0.7125,0.716604244694132,0.718012422360248,0.716599127182045,"GBM"
"2","All",50,0.8,4011,110,0.819003115264798,0.81917211328976,0.819004229787393,0.70360824742268,0.680798004987531,0.680798004987531,0.7125,0.696629213483146,0.692015209125475,0.696649002493765,"SVM"
"3","All",50,0.8,4011,110,0.759190031152648,0.76031007751938,0.759207035870782,0.706371191135734,0.631188118811881,0.631188118811881,0.732997481108312,0.681647940074906,0.666666666666667,0.682092799960097,"GBM"
"4","All",50,0.8,4011,110,0.792523364485981,0.798669891172914,0.792317347153091,0.701333333333333,0.650990099009901,0.650990099009901,0.717884130982368,0.68414481897628,0.675224646983312,0.684437114996134,"SVM"
"5","All",50,0.8,4011,110,0.764797507788162,0.759170653907496,0.76464593524342,0.677002583979328,0.659949622166247,0.659949622166247,0.690594059405941,0.675405742821473,0.668367346938776,0.675271840786094,"GBM"
"6","All",50,0.8,4011,110,0.819314641744548,0.816919191919192,0.819263918006056,0.683937823834197,0.664987405541562,0.664987405541562,0.698019801980198,0.681647940074906,0.674329501915709,0.68150360376088,"SVM"
"7","All",50,0.8,4011,110,0.726791277258567,0.721321893867175,0.726671325413464,0.690909090909091,0.670025188916877,0.670025188916877,0.705445544554455,0.68789013732834,0.680306905370844,0.687735366735666,"GBM"
"8","All",50,0.8,4011,110,0.808722741433022,0.811193111931119,0.808915676682972,0.675824175824176,0.619647355163728,0.619647355163728,0.707920792079208,0.664169787765293,0.646517739816031,0.663784073621468,"SVM"
"9","All",50,0.8,4011,110,0.759738236210658,0.757318224740321,0.759812387447229,0.686567164179104,0.684863523573201,0.684863523573201,0.684210526315789,0.684538653366584,0.685714285714286,0.684537024944495,"GBM"
"10","All",50,0.8,4011,110,0.809909629167965,0.811844540407156,0.809877879758292,0.677083333333333,0.645161290322581,0.645161290322581,0.68922305764411,0.667082294264339,0.660736975857687,0.667192173983345,"SVM"
"11","All",50,0.8,4011,110,0.71993769470405,0.718798873944323,0.7199690525067,0.715447154471545,0.656716417910448,0.656716417910448,0.736842105263158,0.696629213483146,0.684824902723735,0.696779261586803,"GBM"
"12","All",50,0.8,4011,110,0.81619937694704,0.81733746130031,0.816187728457098,0.741046831955923,0.669154228855721,0.669154228855721,0.764411027568922,0.716604244694132,0.703267973856209,0.716782628212322,"SVM"
"13","All",50,0.8,4011,110,0.724213150514179,0.715159317669778,0.724285932921277,0.738028169014085,0.651741293532338,0.651741293532338,0.7675,0.709476309226933,0.69220607661823,0.709620646766169,"GBM"
"14","All",50,0.8,4011,110,0.801184169523216,0.802476780185758,0.8011737067318,0.713091922005571,0.63681592039801,0.63681592039801,0.7425,0.689526184538653,0.672798948751642,0.689657960199005,"SVM"
"15","All",50,0.8,4011,110,0.755140186915888,0.753295668549906,0.755187160128821,0.689411764705882,0.728855721393035,0.728855721393035,0.669172932330827,0.699126092384519,0.708585247883918,0.699014326861931,"GBM"
"16","All",50,0.8,4011,110,0.80404984423676,0.806758832565284,0.804003996931648,0.706896551724138,0.713930348258706,0.713930348258706,0.701754385964912,0.707865168539326,0.71039603960396,0.707842367111809,"SVM"
"17","All",50,0.8,4011,110,0.733333333333333,0.735802469135802,0.733426431343066,0.699266503667482,0.700980392156863,0.700980392156863,0.687022900763359,0.694132334581773,0.700122399020808,0.694001646460111,"GBM"
"18","All",50,0.8,4011,110,0.803738317757009,0.806985294117647,0.803713228098408,0.707692307692308,0.676470588235294,0.676470588235294,0.709923664122137,0.692883895131086,0.691729323308271,0.693197126178716,"SVM"
"19","All",50,0.8,4011,110,0.750155763239875,0.760167464114832,0.749618699801304,0.645833333333333,0.672289156626506,0.672289156626506,0.603626943005181,0.639200998751561,0.658795749704841,0.637958049815844,"GBM"
"20","All",50,0.8,4011,110,0.813707165109034,0.822341057635175,0.813006651181448,0.679706601466993,0.669879518072289,0.669879518072289,0.660621761658031,0.66541822721598,0.674757281553398,0.66525063986516,"SVM"
