"","genre","vote","rating","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.8,3009,110,0.737956810631229,0.745050505050505,0.737717337307501,0.670886075949367,0.695081967213115,0.695081967213115,0.648648648648649,0.672212978369384,0.682769726247987,0.671865307930882,"GBM"
"2","All",50,0.8,3009,110,0.811461794019934,0.81514657980456,0.81134017773362,0.68135593220339,0.659016393442623,0.659016393442623,0.682432432432432,0.670549084858569,0.67,0.670724412937528,"SVM"
"3","All",50,0.8,3009,110,0.724252491694352,0.723563696919234,0.724252491694352,0.635782747603834,0.663333333333333,0.663333333333333,0.621262458471761,0.642262895174709,0.64926590538336,0.642297895902547,"GBM"
"4","All",50,0.8,3009,110,0.822674418604651,0.823188405797101,0.822674418604651,0.681647940074906,0.606666666666667,0.606666666666667,0.717607973421927,0.662229617304492,0.641975308641975,0.662137320044297,"SVM"
"5","All",50,0.8,3009,110,0.742109634551495,0.733132788998711,0.741899643678835,0.687943262411348,0.651006711409396,0.651006711409396,0.70957095709571,0.680532445923461,0.668965517241379,0.680288834252553,"GBM"
"6","All",50,0.8,3009,110,0.805647840531561,0.802197802197802,0.805562473482876,0.664206642066421,0.604026845637584,0.604026845637584,0.6996699669967,0.652246256239601,0.632688927943761,0.651848406317142,"SVM"
"7","All",50,0.8,3009,110,0.779485049833887,0.779576587795766,0.779502338608425,0.657718120805369,0.649006622516556,0.649006622516556,0.658862876254181,0.653910149750416,0.653333333333333,0.653934749385368,"GBM"
"8","All",50,0.8,3009,110,0.808554817275748,0.809582817017761,0.808547993211827,0.654929577464789,0.615894039735099,0.615894039735099,0.672240802675585,0.643926788685524,0.63481228668942,0.644067421205342,"SVM"
"9","All",50,0.8,3009,110,0.742109634551495,0.738085196119781,0.742045383207537,0.701388888888889,0.675585284280936,0.675585284280936,0.71523178807947,0.695507487520799,0.68824531516184,0.695408536180203,"GBM"
"10","All",50,0.8,3009,110,0.821013289036545,0.819438625890239,0.820990337114463,0.702602230483271,0.632107023411371,0.632107023411371,0.735099337748344,0.683860232945091,0.665492957746479,0.683603180579858,"SVM"
"11","All",50,0.8,3009,110,0.729235880398671,0.72787979966611,0.729227761485826,0.672240802675585,0.672240802675585,0.672240802675585,0.675496688741722,0.6738768718802,0.672240802675585,0.673868745708654,"GBM"
"12","All",50,0.8,3009,110,0.819767441860465,0.821546052631579,0.819822970755199,0.675090252707581,0.625418060200669,0.625418060200669,0.701986754966887,0.663893510815308,0.649305555555556,0.663702407583778,"SVM"
"13","All",50,0.8,3009,110,0.790282392026578,0.792607802874743,0.790242733014381,0.696864111498258,0.66006600660066,0.66006600660066,0.708053691275168,0.683860232945091,0.677966101694915,0.684059848937914,"GBM"
"14","All",50,0.8,3009,110,0.824750830564784,0.829011345218801,0.824610651001873,0.688405797101449,0.627062706270627,0.627062706270627,0.711409395973154,0.668885191347754,0.656303972366149,0.669236051121891,"SVM"
"15","All",50,0.8,3009,110,0.750830564784053,0.751243781094527,0.750868565783337,0.6875,0.726072607260726,0.726072607260726,0.664429530201342,0.695507487520799,0.706260032102729,0.695251068731034,"GBM"
"16","All",50,0.8,3009,110,0.811461794019934,0.815746753246753,0.811324607662144,0.701067615658363,0.65016501650165,0.65016501650165,0.718120805369127,0.683860232945091,0.674657534246575,0.684142910935389,"SVM"
"17","All",50,0.8,3009,110,0.741694352159468,0.750801282051282,0.741415810827244,0.704180064308682,0.699680511182109,0.699680511182109,0.680555555555556,0.690515806988353,0.701923076923077,0.690118033368832,"GBM"
"18","All",50,0.8,3009,110,0.819352159468439,0.828266877220687,0.818583691698818,0.711475409836066,0.693290734824281,0.693290734824281,0.694444444444444,0.693843594009983,0.702265372168285,0.693867589634363,"SVM"
"19","All",50,0.8,3009,110,0.73546511627907,0.742000810044553,0.73536511268228,0.682274247491639,0.658064516129032,0.658064516129032,0.673539518900344,0.665557404326123,0.669950738916256,0.665802017514688,"GBM"
"20","All",50,0.8,3009,110,0.761627906976744,0.766476810414972,0.761688024745913,0.697841726618705,0.625806451612903,0.625806451612903,0.711340206185567,0.667221297836938,0.659863945578231,0.668573328899235,"SVM"
