"","genre","vote","rating","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.8,25069,110,0.722227762265656,0.713940949935815,0.722186046121721,0.727159983464241,0.702756691969636,0.702756691969636,0.737051792828685,0.719928186714542,0.714750101584722,0.719904242399161,"GBM"
"2","All",50,0.8,25069,110,0.798065416832868,0.798987492555092,0.79807406400754,0.722199425523184,0.703156212544946,0.703156212544946,0.730278884462151,0.71673648513864,0.712550607287449,0.716717548503549,"SVM"
"3","All",50,0.8,25069,110,0.715297167929797,0.706003501184224,0.715185044663663,0.715411558669002,0.654385262314778,0.654385262314778,0.741653418124006,0.698184719728705,0.683539008575612,0.698019340219392,"GBM"
"4","All",50,0.8,25069,110,0.802602712405265,0.804329560618791,0.802649175143617,0.714634146341463,0.704044853824589,0.704044853824589,0.720985691573927,0.712547376820267,0.709299979826508,0.712515272699258,"SVM"
"5","All",50,0.8,25069,110,0.724870362983646,0.716938545193393,0.724689684334974,0.719486967314853,0.69951729686243,0.69951729686243,0.731697665215671,0.71573907839617,0.709361615337548,0.71560748103905,"GBM"
"6","All",50,0.8,25069,110,0.802303550059832,0.802530006474426,0.802366577739377,0.721534653465347,0.70353982300885,0.70353982300885,0.732884843688168,0.718332335926591,0.712423625254583,0.718212333348509,"SVM"
"7","All",50,0.8,25069,110,0.716593538093339,0.710384184245389,0.716671853469723,0.711064718162839,0.67713717693837,0.67713717693837,0.722978382706165,0.699980051865151,0.693686354378819,0.700057779822267,"GBM"
"8","All",50,0.8,25069,110,0.797018348623853,0.799763907333628,0.796981857393263,0.721251523770825,0.705765407554672,0.705765407554672,0.725380304243395,0.715539597047676,0.713424437299035,0.715572855899033,"SVM"
"9","All",50,0.8,25069,110,0.719285999202234,0.71056960723833,0.719160648408154,0.701548765173713,0.671743486973948,0.671743486973948,0.716838760921366,0.694394574107321,0.686322686322686,0.694291123947657,"GBM"
"10","All",50,0.8,25069,110,0.800109692859992,0.800259080265059,0.80013077452619,0.718275154004107,0.701002004008016,0.701002004008016,0.727561556791104,0.714342708956713,0.709533468559838,0.71428178039956,"SVM"
"11","All",50,0.8,25069,110,0.716294375747906,0.706337737407101,0.716021667789241,0.703020134228188,0.675534058847239,0.675534058847239,0.720379146919431,0.698184719728705,0.689003083247688,0.697956602883335,"GBM"
"12","All",50,0.8,25069,110,0.80045871559633,0.800379090183559,0.800539074148802,0.71264367816092,0.699717855703345,0.699717855703345,0.723538704581359,0.711749451426292,0.706121618873297,0.711628280142352,"SVM"
"13","All",50,0.8,25069,110,0.715745911447946,0.706027948228742,0.715665013008936,0.70821052631579,0.6728,0.6728,0.724233983286908,0.698583682425693,0.690051282051282,0.698516991643454,"GBM"
"14","All",50,0.8,25069,110,0.798165137614679,0.800374790413256,0.798199202411358,0.711020408163265,0.6968,0.6968,0.718265021886192,0.707560343107919,0.703838383838384,0.707532510943096,"SVM"
"15","All",50,0.8,25069,110,0.717989629038692,0.711957628844979,0.718000248983801,0.707416462917685,0.692185007974482,0.692185007974482,0.713373253493014,0.702772790744065,0.699717855703345,0.702779130733748,"GBM"
"16","All",50,0.8,25069,110,0.797766254487435,0.799485861182519,0.797762176795026,0.715090543259557,0.708532695374801,0.708532695374801,0.717365269461078,0.712946339517255,0.71179651512117,0.712948982417939,"SVM"
"17","All",50,0.8,25069,110,0.722028320702034,0.719242584479025,0.722196664153945,0.72928870292887,0.688660608455156,0.688660608455156,0.739323126510878,0.713744264911231,0.708392603129445,0.713991867483017,"GBM"
"18","All",50,0.8,25069,110,0.798464299960112,0.80199862839228,0.798365889670119,0.734520437070012,0.717107862504939,0.717107862504939,0.735697018533441,0.726311589866347,0.725709716113555,0.72640244051919,"SVM"
"19","All",50,0.8,25069,110,0.716294375747906,0.713926596279537,0.716416004728386,0.720822837951301,0.679193037974684,0.679193037974684,0.732394366197183,0.70556552962298,0.69938900203666,0.705793702085933,"GBM"
"20","All",50,0.8,25069,110,0.796669325887515,0.799646261177164,0.7966006155983,0.728163265306122,0.705696202531646,0.705696202531646,0.731991951710262,0.718731298623579,0.716753716351949,0.718844077120954,"SVM"
