"","genre","vote","rating","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.8,30083,110,0.717039930194873,0.710385302373054,0.717016835596647,0.711518858307849,0.696838602329451,0.696838602329451,0.718033875788775,0.707446808510638,0.704102219233356,0.707436239059113,"GBM"
"2","All",50,0.8,30083,110,0.803714629991274,0.805436573311367,0.80372469062974,0.73537323470074,0.727787021630616,0.727787021630616,0.738625041514447,0.733211436170213,0.731560461615655,0.733206031572531,"SVM"
"3","All",50,0.8,30083,110,0.716790626168613,0.707291935068281,0.716654059790501,0.703865791393144,0.644622578490314,0.644622578490314,0.731303772336201,0.688164893617021,0.672942817294282,0.687963175413258,"GBM"
"4","All",50,0.8,30083,110,0.803589977978144,0.804677492665592,0.803633836234089,0.714827586206897,0.692384769539078,0.692384769539078,0.726340172071476,0.709441489361702,0.70342721411605,0.709362470805277,"SVM"
"5","All",50,0.8,30083,110,0.721070345286076,0.711405356605477,0.720863035489131,0.692817294281729,0.66543871399866,0.66543871399866,0.709240924092409,0.6875,0.67885206696276,0.687339819045535,"GBM"
"6","All",50,0.8,30083,110,0.803340673951884,0.804089573243926,0.803412242729128,0.709234466186062,0.691895512391159,0.691895512391159,0.720462046204621,0.706283244680851,0.700457704695711,0.70617877929789,"SVM"
"7","All",50,0.8,30083,110,0.716511550606615,0.710779534568267,0.716542798008453,0.701659329495428,0.687915006640106,0.687915006640106,0.706626706626707,0.697256857855362,0.694719195305951,0.697270856633406,"GBM"
"8","All",50,0.8,30083,110,0.804470666445072,0.807761437908497,0.804446861536095,0.716956379140702,0.725763612217796,0.725763612217796,0.712620712620713,0.719201995012469,0.721333113347632,0.719192162419254,"SVM"
"9","All",50,0.8,30083,110,0.718286450326173,0.71025641025641,0.718142395476141,0.713626685592619,0.672800267648043,0.672800267648043,0.733399405351833,0.703291223404255,0.692612364387808,0.703099836499938,"GBM"
"10","All",50,0.8,30083,110,0.801637096439108,0.802678350004133,0.801700494667208,0.720643615200274,0.704248912679826,0.704248912679826,0.730426164519326,0.717420212765957,0.712351945854484,0.717337538599576,"SVM"
"11","All",50,0.8,30083,110,0.714172933892882,0.702246461498507,0.713876636538897,0.707221629313412,0.666666666666667,0.666666666666667,0.728740936058009,0.697972074468085,0.686345589504574,0.697703801362338,"GBM"
"12","All",50,0.8,30083,110,0.796900319940167,0.796756756756757,0.796955384032785,0.706303236797274,0.695171026156942,0.695171026156942,0.715886618325643,0.70561835106383,0.700692918708805,0.705528822241292,"SVM"
"13","All",50,0.8,30083,110,0.718078696970956,0.707908218175556,0.717942829290136,0.715452930728242,0.67245409015025,0.67245409015025,0.734856007944389,0.703789893617021,0.69328743545611,0.70365504904732,"GBM"
"14","All",50,0.8,30083,110,0.802218805833714,0.803175653324512,0.802254305468684,0.735122119023048,0.713522537562604,0.713522537562604,0.745117510758027,0.72938829787234,0.724161301253812,0.729320024160316,"SVM"
"15","All",50,0.8,30083,110,0.713341920472016,0.708299860471016,0.71343091175734,0.72664735698769,0.664349553128103,0.664349553128103,0.747913188647746,0.70595079787234,0.6941034065364,0.706131370887925,"GBM"
"16","All",50,0.8,30083,110,0.794531931690697,0.796778038055316,0.794498834362969,0.725483425414365,0.695465077788812,0.695465077788812,0.734557595993322,0.714926861702128,0.710157174243705,0.715011336891067,"SVM"
"17","All",50,0.8,30083,110,0.71999002783895,0.717880018420061,0.720187823681208,0.691257718557036,0.698522167487685,0.698522167487685,0.680242342645574,0.689494680851064,0.694870957203528,0.689382255066629,"GBM"
"18","All",50,0.8,30083,110,0.801553995097021,0.804965697484482,0.8014598194299,0.719604612850082,0.717241379310345,0.717241379310345,0.713564456411983,0.715425531914894,0.718421052631579,0.715402917861164,"SVM"
"19","All",50,0.8,30083,110,0.718203348984086,0.716044213699548,0.71829216169601,0.70551724137931,0.675470452294487,0.675470452294487,0.714094409106127,0.694647606382979,0.690166975881262,0.694782430700307,"GBM"
"20","All",50,0.8,30083,110,0.802218805833714,0.805491990846682,0.802140191428911,0.716981132075472,0.702542093100033,0.702542093100033,0.718781386006026,0.710605053191489,0.709688177422044,0.71066173955303,"SVM"
