"","genre","vote","rating","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.8,1003,300,0.723536737235367,0.705570291777188,0.722301577443796,0.63855421686747,0.54639175257732,0.54639175257732,0.70873786407767,0.63,0.588888888888889,0.627564808327495,"GBM"
"2","All",50,0.8,1003,300,0.853051058530511,0.845953002610966,0.852465532232021,0.6,0.556701030927835,0.556701030927835,0.650485436893204,0.605,0.577540106951872,0.603593233910519,"SVM"
"3","All",50,0.8,1003,300,0.75840597758406,0.763990267639903,0.758224133224133,0.715686274509804,0.722772277227723,0.722772277227723,0.707070707070707,0.715,0.719211822660099,0.714921492149215,"GBM"
"4","All",50,0.8,1003,300,0.901618929016189,0.903067484662577,0.901583401583402,0.731182795698925,0.673267326732673,0.673267326732673,0.747474747474748,0.71,0.701030927835052,0.71037103710371,"SVM"
"5","All",50,0.8,1003,300,0.769613947696139,0.774665042630938,0.769452717795979,0.71,0.696078431372549,0.696078431372549,0.704081632653061,0.7,0.702970297029703,0.700080032012805,"GBM"
"6","All",50,0.8,1003,300,0.86799501867995,0.870731707317073,0.867879746835443,0.659090909090909,0.568627450980392,0.568627450980392,0.693877551020408,0.63,0.610526315789474,0.6312525010004,"SVM"
"7","All",50,0.8,1003,300,0.752179327521793,0.74905422446406,0.752134233351119,0.613861386138614,0.626262626262626,0.626262626262626,0.613861386138614,0.62,0.62,0.62006200620062,"GBM"
"8","All",50,0.8,1003,300,0.863013698630137,0.86318407960199,0.863136082192801,0.694117647058824,0.595959595959596,0.595959595959596,0.742574257425743,0.67,0.641304347826087,0.669266926692669,"SVM"
"9","All",50,0.8,1003,300,0.870485678704857,0.870324189526185,0.870540976487375,0.685393258426966,0.616161616161616,0.616161616161616,0.722772277227723,0.67,0.648936170212766,0.669466946694669,"GBM"
"10","All",50,0.8,1003,300,0.865504358655044,0.865336658354115,0.865559277870836,0.649484536082474,0.636363636363636,0.636363636363636,0.663366336633663,0.65,0.642857142857143,0.64986498649865,"SVM"
"11","All",50,0.8,1003,300,0.74719800747198,0.745932415519399,0.747211365469322,0.63265306122449,0.626262626262626,0.626262626262626,0.643564356435644,0.635,0.629441624365482,0.634913491349135,"GBM"
"12","All",50,0.8,1003,300,0.87173100871731,0.871088861076345,0.871753830882809,0.611764705882353,0.525252525252525,0.525252525252525,0.673267326732673,0.6,0.565217391304348,0.599259925992599,"SVM"
"13","All",50,0.8,1003,300,0.777085927770859,0.786650774731824,0.776456340827226,0.718446601941748,0.718446601941748,0.718446601941748,0.701030927835051,0.71,0.718446601941748,0.7097387648884,"GBM"
"14","All",50,0.8,1003,300,0.858032378580324,0.862650602409639,0.857871692957397,0.709677419354839,0.640776699029126,0.640776699029126,0.721649484536082,0.68,0.673469387755102,0.681213091782604,"SVM"
"15","All",50,0.8,1003,300,0.794776119402985,0.792452830188679,0.794786096256685,0.660377358490566,0.714285714285714,0.714285714285714,0.643564356435644,0.678391959798995,0.686274509803922,0.678925035360679,"GBM"
"16","All",50,0.8,1003,300,0.875621890547264,0.874371859296482,0.875668449197861,0.691358024691358,0.571428571428571,0.571428571428571,0.752475247524752,0.663316582914573,0.625698324022346,0.661951909476662,"SVM"
"17","All",50,0.8,1003,300,0.7359900373599,0.744578313253012,0.735656272121009,0.644859813084112,0.669902912621359,0.669902912621359,0.608247422680412,0.64,0.657142857142857,0.639075167650886,"GBM"
"18","All",50,0.8,1003,300,0.851805728518057,0.856453558504222,0.851623138730549,0.652173913043478,0.58252427184466,0.58252427184466,0.670103092783505,0.625,0.615384615384615,0.626313682314083,"SVM"
"19","All",50,0.8,1003,300,0.743781094527363,0.763761467889908,0.741735229976209,0.726415094339623,0.747572815533981,0.747572815533981,0.697916666666667,0.723618090452261,0.736842105263158,0.722744741100324,"GBM"
"20","All",50,0.8,1003,300,0.856965174129353,0.863905325443787,0.856227696272799,0.752808988764045,0.650485436893204,0.650485436893204,0.770833333333333,0.708542713567839,0.697916666666667,0.710659385113269,"SVM"
"21","All",50,0.8,5014,300,0.764456630109671,0.758250191864927,0.764456630109671,0.711899791231733,0.68063872255489,0.68063872255489,0.724550898203593,0.702594810379242,0.695918367346939,0.702594810379242,"GBM"
"22","All",50,0.8,5014,300,0.837487537387837,0.837,0.837487537387836,0.702460850111857,0.626746506986028,0.626746506986028,0.734530938123752,0.68063872255489,0.662447257383966,0.68063872255489,"SVM"
"23","All",50,0.8,5014,300,0.729561316051844,0.726906619682859,0.729590078158335,0.729838709677419,0.721115537848606,0.721115537848606,0.732,0.726546906187625,0.725450901803607,0.726557768924303,"GBM"
"24","All",50,0.8,5014,300,0.817048853439681,0.820009808729769,0.817012925660492,0.714859437751004,0.709163346613546,0.709163346613546,0.716,0.712574850299401,0.712,0.712581673306773,"SVM"
"25","All",50,0.8,5014,300,0.765702891326022,0.760204081632653,0.765563540650046,0.702040816326531,0.69215291750503,0.69215291750503,0.710891089108911,0.701596806387226,0.697061803444782,0.701522003306971,"GBM"
"26","All",50,0.8,5014,300,0.837986041874377,0.836106908724155,0.837949055942136,0.682875264270613,0.64989939637827,0.64989939637827,0.702970297029703,0.676646706586826,0.665979381443299,0.676434846703986,"SVM"
"27","All",50,0.8,5014,300,0.746759720837488,0.741607324516785,0.746667157070816,0.672064777327935,0.666666666666667,0.666666666666667,0.678571428571429,0.672654690618762,0.669354838709677,0.672619047619048,"GBM"
"28","All",50,0.8,5014,300,0.834496510468594,0.835072031793343,0.83454724928005,0.711111111111111,0.642570281124498,0.642570281124498,0.742063492063492,0.692614770459082,0.675105485232067,0.692316886593995,"SVM"
"29","All",50,0.8,5014,300,0.760468594217348,0.757506939187484,0.760579686157619,0.698039215686274,0.706349206349206,0.706349206349206,0.690763052208835,0.698602794411178,0.702169625246548,0.698556129279021,"GBM"
"30","All",50,0.8,5014,300,0.821036889332004,0.823846908734053,0.820967989250142,0.684426229508197,0.662698412698413,0.662698412698413,0.690763052208835,0.676646706586826,0.673387096774194,0.676730732453624,"SVM"
"31","All",50,0.8,5014,300,0.758723828514457,0.751922091235264,0.758660202469625,0.690949227373068,0.626,0.626,0.721115537848606,0.673652694610778,0.656873032528856,0.673557768924303,"GBM"
"32","All",50,0.8,5014,300,0.829760717846461,0.829292676830792,0.829759038929069,0.686800894854586,0.614,0.614,0.721115537848606,0.667664670658683,0.648363252375924,0.667557768924303,"SVM"
"33","All",50,0.8,5014,300,0.730807577268195,0.731476877175535,0.730868148342559,0.708,0.698224852071006,0.698224852071006,0.705050505050505,0.701596806387226,0.703078450844091,0.701637678560755,"GBM"
"34","All",50,0.8,5014,300,0.82876370887338,0.833776917493346,0.8285326000509,0.703252032520325,0.682445759368836,0.682445759368836,0.705050505050505,0.693612774451098,0.692692692692693,0.693748132209671,"SVM"
"35","All",50,0.8,5014,300,0.73753738783649,0.73469387755102,0.737681196158705,0.689516129032258,0.677227722772277,0.677227722772277,0.690140845070423,0.683632734530938,0.683316683316683,0.68368428392135,"GBM"
"36","All",50,0.8,5014,300,0.840727816550349,0.843036109064112,0.84066356557706,0.681159420289855,0.651485148514852,0.651485148514852,0.690140845070423,0.67065868263473,0.665991902834008,0.670812996792637,"SVM"
"37","All",50,0.8,5014,300,0.764456630109671,0.768325569992645,0.764449912448128,0.681901279707495,0.728515625,0.728515625,0.644897959183673,0.687624750499002,0.704438149197356,0.686706792091837,"GBM"
