"","genre","vote","rating","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.8,20055,110,0.721159239638517,0.713388853299167,0.721086011031021,0.712351029252438,0.657828914457229,0.657828914457229,0.735952262555942,0.697007481296758,0.684005201560468,0.696890588506585,"GBM"
"2","All",50,0.8,20055,110,0.794640074789654,0.795125287570727,0.79465383085886,0.70030737704918,0.68384192096048,0.68384192096048,0.709099950273496,0.696508728179551,0.691976714755758,0.696470935616988,"SVM"
"3","All",50,0.8,20055,110,0.719601121844812,0.713785864240728,0.719663766314481,0.716781365802012,0.673296867230234,0.673296867230234,0.732366183091546,0.702743142144638,0.694358974358974,0.70283152516089,"GBM"
"4","All",50,0.8,20055,110,0.795574945465877,0.798004680379357,0.795547467371038,0.714583333333333,0.682247637991049,0.682247637991049,0.725862931465733,0.703990024937656,0.698041210887815,0.704055284728391,"SVM"
"5","All",50,0.8,20055,110,0.726502119172276,0.715950284826515,0.726176755379304,0.713427947598253,0.659102370146243,0.659102370146243,0.74112426035503,0.700573423086512,0.68519003931848,0.700113315250636,"GBM"
"6","All",50,0.8,20055,110,0.800486163051608,0.800870917573873,0.800608612555837,0.711204629142557,0.681795259707514,0.681795259707514,0.729289940828402,0.705809025180753,0.696189495365602,0.705542600267958,"SVM"
"7","All",50,0.8,20055,110,0.724133632510596,0.721775207442796,0.724273458060396,0.695091720376797,0.692687747035573,0.692687747035573,0.690488173125315,0.691598105210671,0.693887651571393,0.691587960080444,"GBM"
"8","All",50,0.8,20055,110,0.796247818499127,0.799410934527827,0.796170103200447,0.695189873417722,0.678359683794466,0.678359683794466,0.697030699547056,0.68760907504363,0.686671667916979,0.687695191670761,"SVM"
"9","All",50,0.8,20055,110,0.720954874096235,0.709530915460975,0.720628150168714,0.705696202531646,0.674055415617128,0.674055415617128,0.724580454096742,0.699576165544752,0.689513012110281,0.699317934856935,"GBM"
"10","All",50,0.8,20055,110,0.802979306906008,0.802474536024495,0.803037092109876,0.713106295149639,0.696221662468514,0.696221662468514,0.725567620927937,0.711044627274994,0.704562834565384,0.710894641698225,"SVM"
"11","All",50,0.8,20055,110,0.725272670613898,0.717472118959108,0.725082374786828,0.70193818753274,0.674383492702567,0.674383492702567,0.718734552644587,0.696758104738155,0.68788501026694,0.696559022673577,"GBM"
"12","All",50,0.8,20055,110,0.806294795886569,0.807219947897283,0.806404022981808,0.704405737704918,0.691997986914947,0.691997986914947,0.714780029658922,0.703491271820449,0.698146737750698,0.703389008286935,"SVM"
"13","All",50,0.8,20055,110,0.718666251168588,0.712300828553219,0.718687563558055,0.690452261306533,0.684603886397608,0.684603886397608,0.692461308037943,0.688528678304239,0.687515636727546,0.688532597217776,"GBM"
"14","All",50,0.8,20055,110,0.80174509192895,0.802434631389355,0.801742529767893,0.701682814890362,0.685600398604883,0.685600398604883,0.707938092860709,0.696758104738155,0.693548387096774,0.696769245732796,"SVM"
"15","All",50,0.8,20055,110,0.72034901838579,0.712353355984358,0.72028570919827,0.710113574905354,0.6565,0.6565,0.733333333333333,0.69501246882793,0.68225513120291,0.694916666666667,"GBM"
"16","All",50,0.8,20055,110,0.797008413836086,0.798115663546768,0.797026453925836,0.71474019088017,0.674,0.674,0.732338308457711,0.703241895261845,0.693772516726711,0.703169154228856,"SVM"
"17","All",50,0.8,20055,110,0.729635400436273,0.729584839795537,0.729761656897062,0.7001982160555,0.695716395864106,0.695716395864106,0.694290045477514,0.69501246882793,0.697950111138553,0.69500322067081,"GBM"
"18","All",50,0.8,20055,110,0.806544094733562,0.810662437477126,0.806397588944861,0.723535457348407,0.693254554406696,0.693254554406696,0.728145528044467,0.710473815461347,0.708071410611013,0.710700041225582,"SVM"
"19","All",50,0.8,20055,110,0.721578160059835,0.716542927850752,0.721703751562074,0.698903290129611,0.695091720376797,0.695091720376797,0.697091273821464,0.696085764148591,0.69699229430773,0.696091497099131,"GBM"
"20","All",50,0.8,20055,110,0.802480678135128,0.804346483916775,0.802452380691902,0.707019328585961,0.689142290530491,0.689142290530491,0.711133400200602,0.700074794315632,0.697966357017324,0.700137845365546,"SVM"
