"","genre","vote","rating","sample.size","features","train.accuracy","train.f1score","train.auc","test.precision","test.recall","test.sensitivity","test.specificity","test.accuracy","test.f1score","test.auc","method"
"1","All",50,0.8,5014,100,0.764955134596211,0.759867583396995,0.764955134596211,0.70230607966457,0.668662674650699,0.668662674650699,0.716566866267465,0.692614770459082,0.685071574642127,0.692614770459082,"GBM"
"2","All",50,0.8,5014,100,0.813559322033898,0.813559322033898,0.813559322033898,0.70989010989011,0.644710578842315,0.644710578842315,0.736526946107784,0.69061876247505,0.675732217573222,0.69061876247505,"SVM"
"3","All",50,0.8,5014,120,0.77691924227318,0.770923982595342,0.77691924227318,0.672690763052209,0.668662674650699,0.668662674650699,0.674650698602794,0.671656686626746,0.670670670670671,0.671656686626747,"GBM"
"4","All",50,0.8,5014,120,0.818793619142572,0.819109231152028,0.818793619142572,0.70917225950783,0.632734530938124,0.632734530938124,0.740518962075848,0.686626746506986,0.668776371308017,0.686626746506986,"SVM"
"5","All",50,0.8,5014,140,0.748504486540379,0.743191651819802,0.748504486540379,0.692,0.69061876247505,0.69061876247505,0.692614770459082,0.691616766467066,0.691308691308691,0.691616766467066,"GBM"
"6","All",50,0.8,5014,140,0.822033898305085,0.822211155378486,0.822033898305085,0.711159737417943,0.648702594810379,0.648702594810379,0.736526946107784,0.692614770459082,0.678496868475992,0.692614770459082,"SVM"
"7","All",50,0.8,5014,160,0.755234297108674,0.748463114754098,0.755234297108674,0.700819672131147,0.682634730538922,0.682634730538922,0.708582834331337,0.69560878243513,0.691607684529828,0.69560878243513,"GBM"
"8","All",50,0.8,5014,160,0.822532402791625,0.822355289421158,0.822532402791625,0.708061002178649,0.648702594810379,0.648702594810379,0.732534930139721,0.69061876247505,0.677083333333333,0.69061876247505,"SVM"
"9","All",50,0.8,5014,180,0.753988035892323,0.747247119078105,0.753988035892323,0.689300411522634,0.668662674650699,0.668662674650699,0.698602794411178,0.683632734530938,0.678824721377913,0.683632734530938,"GBM"
"10","All",50,0.8,5014,180,0.823030907278166,0.822677322677323,0.823030907278165,0.71304347826087,0.654690618762475,0.654690618762475,0.736526946107784,0.69560878243513,0.682622268470343,0.69560878243513,"SVM"
"11","All",50,0.8,5014,200,0.756231306081755,0.751145038167939,0.756231306081755,0.693415637860082,0.672654690618762,0.672654690618762,0.702594810379242,0.687624750499002,0.682877406281662,0.687624750499002,"GBM"
"12","All",50,0.8,5014,200,0.825024925224327,0.824937655860349,0.825024925224327,0.706783369803063,0.644710578842315,0.644710578842315,0.732534930139721,0.688622754491018,0.674321503131524,0.688622754491018,"SVM"
"13","All",50,0.8,5014,220,0.759970089730808,0.754274049502424,0.759970089730808,0.687242798353909,0.666666666666667,0.666666666666667,0.696606786427146,0.681636726546906,0.676798378926039,0.681636726546906,"GBM"
"14","All",50,0.8,5014,220,0.828265204386839,0.827879090681989,0.828265204386839,0.713024282560706,0.644710578842315,0.644710578842315,0.740518962075848,0.692614770459082,0.677148846960168,0.692614770459082,"SVM"
"15","All",50,0.8,5014,240,0.755483549351944,0.750825501651003,0.755483549351944,0.693581780538302,0.668662674650699,0.668662674650699,0.704590818363273,0.686626746506986,0.680894308943089,0.686626746506986,"GBM"
"16","All",50,0.8,5014,240,0.832751744765703,0.832459425717853,0.832751744765703,0.713968957871397,0.642714570858283,0.642714570858283,0.74251497005988,0.692614770459082,0.676470588235294,0.692614770459082,"SVM"
"17","All",50,0.8,5014,260,0.733549351944167,0.728749048464857,0.733549351944167,0.688,0.686626746506986,0.686626746506986,0.688622754491018,0.687624750499002,0.687312687312687,0.687624750499002,"GBM"
"18","All",50,0.8,5014,260,0.834995014955135,0.8345,0.834995014955135,0.706013363028953,0.632734530938124,0.632734530938124,0.736526946107784,0.684630738522954,0.667368421052631,0.684630738522954,"SVM"
"19","All",50,0.8,5014,280,0.729561316051844,0.724689165186501,0.729561316051844,0.697530864197531,0.676646706586826,0.676646706586826,0.706586826347305,0.691616766467066,0.68693009118541,0.691616766467066,"GBM"
"20","All",50,0.8,5014,280,0.839481555333998,0.839241138292561,0.839481555333998,0.701986754966887,0.634730538922156,0.634730538922156,0.730538922155689,0.682634730538922,0.666666666666667,0.682634730538922,"SVM"
"21","All",50,0.8,5014,300,0.72382851445663,0.713842975206612,0.72382851445663,0.703862660944206,0.654690618762475,0.654690618762475,0.724550898203593,0.689620758483034,0.678386763185109,0.689620758483034,"GBM"
"22","All",50,0.8,5014,300,0.835992023928215,0.8355,0.835992023928215,0.700892857142857,0.626746506986028,0.626746506986028,0.732534930139721,0.679640718562874,0.661749209694415,0.679640718562874,"SVM"
"23","All",50,0.8,5014,320,0.732801595214357,0.72970247100353,0.732801595214357,0.687128712871287,0.692614770459082,0.692614770459082,0.684630738522954,0.688622754491018,0.68986083499006,0.688622754491018,"GBM"
"24","All",50,0.8,5014,320,0.835244267198405,0.83512097779995,0.835244267198405,0.712087912087912,0.646706586826347,0.646706586826347,0.738522954091816,0.692614770459082,0.677824267782427,0.692614770459082,"SVM"
"25","All",50,0.8,5014,340,0.760219341974078,0.756085192697769,0.760219341974078,0.680894308943089,0.668662674650699,0.668662674650699,0.686626746506986,0.677644710578842,0.67472306143001,0.677644710578842,"GBM"
"26","All",50,0.8,5014,340,0.840727816550349,0.840369722707969,0.840727816550349,0.710526315789474,0.646706586826347,0.646706586826347,0.736526946107784,0.691616766467066,0.677115987460815,0.691616766467066,"SVM"
"27","All",50,0.8,5014,360,0.762213359920239,0.758847320525784,0.762213359920239,0.683794466403162,0.69061876247505,0.69061876247505,0.68063872255489,0.68562874251497,0.687189672293942,0.68562874251497,"GBM"
"28","All",50,0.8,5014,360,0.837487537387837,0.837081459270365,0.837487537387837,0.707423580786026,0.646706586826347,0.646706586826347,0.732534930139721,0.689620758483034,0.67570385818561,0.689620758483034,"SVM"
"29","All",50,0.8,5014,380,0.720089730807577,0.712272610812196,0.720089730807577,0.709051724137931,0.656686626746507,0.656686626746507,0.730538922155689,0.693612774451098,0.681865284974093,0.693612774451098,"GBM"
"30","All",50,0.8,5014,380,0.838484546360917,0.838323353293413,0.838484546360917,0.707317073170732,0.636726546906188,0.636726546906188,0.736526946107784,0.686626746506986,0.670168067226891,0.686626746506986,"SVM"
"31","All",50,0.8,5014,400,0.76345962113659,0.761617683998995,0.76345962113659,0.672480620155039,0.692614770459082,0.692614770459082,0.662674650698603,0.677644710578842,0.682399213372665,0.677644710578842,"GBM"
"32","All",50,0.8,5014,400,0.84247258225324,0.842,0.84247258225324,0.712053571428571,0.636726546906188,0.636726546906188,0.74251497005988,0.689620758483034,0.672286617492097,0.689620758483034,"SVM"
"33","All",50,0.8,5014,420,0.765952143569292,0.760153256704981,0.765952143569292,0.690427698574338,0.676646706586826,0.676646706586826,0.696606786427146,0.686626746506986,0.683467741935484,0.686626746506986,"GBM"
"34","All",50,0.8,5014,420,0.843220338983051,0.842710677669417,0.843220338983051,0.706666666666667,0.634730538922156,0.634730538922156,0.736526946107784,0.68562874251497,0.668769716088328,0.68562874251497,"SVM"
"35","All",50,0.8,5014,440,0.7901296111665,0.788548468106479,0.7901296111665,0.67258382642998,0.68063872255489,0.68063872255489,0.668662674650699,0.674650698602794,0.676587301587302,0.674650698602794,"GBM"
"36","All",50,0.8,5014,440,0.846959122632104,0.846423211605803,0.846959122632104,0.706401766004415,0.63872255489022,0.63872255489022,0.734530938123752,0.686626746506986,0.670859538784067,0.686626746506986,"SVM"
"37","All",50,0.8,5014,460,0.76271186440678,0.758375634517767,0.76271186440678,0.704819277108434,0.70059880239521,0.70059880239521,0.706586826347305,0.703592814371258,0.702702702702703,0.703592814371258,"GBM"
"38","All",50,0.8,5014,460,0.849202392821535,0.848787803049238,0.849202392821535,0.707589285714286,0.632734530938124,0.632734530938124,0.738522954091816,0.68562874251497,0.668071654373024,0.68562874251497,"SVM"
"39","All",50,0.8,5014,480,0.76321036889332,0.759615384615385,0.76321036889332,0.686274509803922,0.698602794411178,0.698602794411178,0.68063872255489,0.689620758483034,0.692383778437191,0.689620758483034,"GBM"
"40","All",50,0.8,5014,480,0.849950149551346,0.849424712356178,0.849950149551346,0.721973094170404,0.642714570858283,0.642714570858283,0.75249500998004,0.697604790419162,0.680042238648363,0.697604790419162,"SVM"
"41","All",50,0.8,5014,500,0.793868394815553,0.791319707292455,0.793868394815553,0.678294573643411,0.698602794411178,0.698602794411178,0.668662674650699,0.683632734530938,0.688298918387414,0.683632734530938,"GBM"
"42","All",50,0.8,5014,500,0.851196410767697,0.850637978483863,0.851196410767697,0.711751662971175,0.640718562874252,0.640718562874252,0.740518962075848,0.69061876247505,0.67436974789916,0.69061876247505,"SVM"
"43","All",50,0.8,5014,520,0.767447657028913,0.763976726536807,0.767447657028913,0.713675213675214,0.666666666666667,0.666666666666667,0.732534930139721,0.699600798403194,0.68937048503612,0.699600798403194,"GBM"
"44","All",50,0.8,5014,520,0.854436689930209,0.853926963481741,0.854436689930209,0.714285714285714,0.648702594810379,0.648702594810379,0.740518962075848,0.694610778443114,0.679916317991632,0.694610778443114,"SVM"
"45","All",50,0.8,5014,540,0.772432701894317,0.770083102493075,0.772432701894317,0.69672131147541,0.678642714570858,0.678642714570858,0.704590818363273,0.691616766467066,0.687563195146613,0.691616766467066,"GBM"
"46","All",50,0.8,5014,540,0.853938185443669,0.853426713356678,0.853938185443669,0.707692307692308,0.642714570858283,0.642714570858283,0.734530938123752,0.688622754491018,0.673640167364017,0.688622754491018,"SVM"
"47","All",50,0.8,5014,560,0.764207377866401,0.76002029426687,0.764207377866401,0.676356589147287,0.696606786427146,0.696606786427146,0.666666666666667,0.681636726546906,0.686332350049164,0.681636726546906,"GBM"
"48","All",50,0.8,5014,560,0.851694915254237,0.851287178205449,0.851694915254237,0.707692307692308,0.642714570858283,0.642714570858283,0.734530938123752,0.688622754491018,0.673640167364017,0.688622754491018,"SVM"
"49","All",50,0.8,5014,580,0.719840478564307,0.721644378405151,0.719840478564307,0.692759295499021,0.706586826347305,0.706586826347305,0.686626746506986,0.696606786427146,0.699604743083004,0.696606786427146,"GBM"
"50","All",50,0.8,5014,580,0.853439680957129,0.852852852852853,0.853439680957129,0.712389380530973,0.642714570858283,0.642714570858283,0.740518962075848,0.691616766467066,0.675760755508919,0.691616766467066,"SVM"
"51","All",50,0.8,5014,600,0.767946161515454,0.764482671388819,0.767946161515454,0.709473684210526,0.672654690618762,0.672654690618762,0.724550898203593,0.698602794411178,0.690573770491803,0.698602794411178,"GBM"
"52","All",50,0.8,5014,600,0.848953140578265,0.848348348348348,0.848953140578265,0.706140350877193,0.642714570858283,0.642714570858283,0.732534930139721,0.687624750499002,0.672936259143156,0.687624750499002,"SVM"
"53","All",50,0.8,5014,620,0.772432701894317,0.769735182849937,0.772432701894317,0.691991786447639,0.672654690618762,0.672654690618762,0.70059880239521,0.686626746506986,0.682186234817814,0.686626746506986,"GBM"
"54","All",50,0.8,5014,620,0.852691924227318,0.852434456928839,0.852691924227318,0.706783369803063,0.644710578842315,0.644710578842315,0.732534930139721,0.688622754491018,0.674321503131524,0.688622754491018,"SVM"
"55","All",50,0.8,5014,640,0.801096709870389,0.797769893563102,0.801096709870389,0.691532258064516,0.684630738522954,0.684630738522954,0.694610778443114,0.689620758483034,0.688064192577733,0.689620758483034,"GBM"
"56","All",50,0.8,5014,640,0.854187437686939,0.853859605296028,0.854187437686939,0.713347921225383,0.650698602794411,0.650698602794411,0.738522954091816,0.694610778443114,0.680584551148225,0.694610778443114,"SVM"
"57","All",50,0.8,5014,660,0.775672981056829,0.771805273833671,0.77567298105683,0.690573770491803,0.672654690618762,0.672654690618762,0.698602794411178,0.68562874251497,0.68149646107179,0.68562874251497,"GBM"
"58","All",50,0.8,5014,660,0.853190428713858,0.853080568720379,0.853190428713858,0.711159737417943,0.648702594810379,0.648702594810379,0.736526946107784,0.692614770459082,0.678496868475992,0.692614770459082,"SVM"
"59","All",50,0.8,5014,680,0.77642073778664,0.772623574144487,0.77642073778664,0.68986083499006,0.692614770459082,0.692614770459082,0.688622754491018,0.69061876247505,0.691235059760956,0.69061876247505,"GBM"
"60","All",50,0.8,5014,680,0.856430707876371,0.856287425149701,0.856430707876371,0.709606986899563,0.648702594810379,0.648702594810379,0.734530938123752,0.691616766467066,0.677789363920751,0.691616766467066,"SVM"
"61","All",50,0.8,5014,700,0.775672981056829,0.772497472194135,0.77567298105683,0.68937875751503,0.686626746506986,0.686626746506986,0.69061876247505,0.688622754491018,0.688,0.688622754491018,"GBM"
"62","All",50,0.8,5014,700,0.858673978065803,0.858779576587796,0.858673978065802,0.714912280701754,0.650698602794411,0.650698602794411,0.740518962075848,0.69560878243513,0.681295715778474,0.69560878243513,"SVM"
"63","All",50,0.8,5014,100,0.721086739780658,0.716923855299772,0.721127874650442,0.731808731808732,0.701195219123506,0.701195219123506,0.742,0.721556886227545,0.71617497456765,0.721597609561753,"GBM"
"64","All",50,0.8,5014,100,0.794616151545364,0.799415774099318,0.794561446278353,0.695145631067961,0.713147410358566,0.713147410358566,0.686,0.699600798403194,0.704031465093412,0.699573705179283,"SVM"
"65","All",50,0.8,5014,120,0.755483549351944,0.749040675364543,0.755552233828387,0.721518987341772,0.681274900398406,0.681274900398406,0.736,0.708582834331337,0.700819672131147,0.708637450199203,"GBM"
"66","All",50,0.8,5014,120,0.799102691924227,0.80389294403893,0.79904677198944,0.701195219123506,0.701195219123506,0.701195219123506,0.7,0.70059880239521,0.701195219123506,0.700597609561753,"SVM"
"67","All",50,0.8,5014,140,0.753738783649053,0.747830525778458,0.75380186584977,0.72463768115942,0.697211155378486,0.697211155378486,0.734,0.715568862275449,0.710659898477157,0.715605577689243,"GBM"
"68","All",50,0.8,5014,140,0.804087736789631,0.808852140077821,0.804030605284131,0.706237424547284,0.699203187250996,0.699203187250996,0.708,0.703592814371258,0.702702702702703,0.703601593625498,"SVM"
"69","All",50,0.8,5014,160,0.753738783649053,0.748983739837398,0.753790682977755,0.717021276595745,0.671314741035857,0.671314741035857,0.734,0.702594810379242,0.693415637860082,0.702657370517928,"GBM"
"70","All",50,0.8,5014,160,0.807826520438684,0.812636695018226,0.807767548349147,0.710261569416499,0.703187250996016,0.703187250996016,0.712,0.707584830339321,0.706706706706707,0.707593625498008,"SVM"
"71","All",50,0.8,5014,180,0.781655034895314,0.779788838612368,0.781681014291462,0.727650727650728,0.697211155378486,0.697211155378486,0.738,0.717564870259481,0.712105798575788,0.717605577689243,"GBM"
"72","All",50,0.8,5014,180,0.811814556331007,0.815718818647791,0.811766791889982,0.712301587301587,0.715139442231076,0.715139442231076,0.71,0.712574850299401,0.713717693836978,0.712569721115538,"SVM"
"73","All",50,0.8,5014,200,0.756480558325025,0.753345114869982,0.756516942920882,0.734341252699784,0.677290836653386,0.677290836653386,0.754,0.715568862275449,0.704663212435233,0.715645418326693,"GBM"
"74","All",50,0.8,5014,200,0.810817547357926,0.814289209689259,0.810775989429452,0.707171314741036,0.707171314741036,0.707171314741036,0.706,0.706586826347305,0.707171314741036,0.706585657370518,"SVM"
"75","All",50,0.8,5014,220,0.720837487537388,0.717314487632509,0.720873029422633,0.728778467908903,0.701195219123506,0.701195219123506,0.738,0.719560878243513,0.714720812182741,0.719597609561753,"GBM"
"76","All",50,0.8,5014,220,0.812313060817547,0.815757279177881,0.81227151218026,0.720647773279352,0.709163346613546,0.709163346613546,0.724,0.716566866267465,0.714859437751004,0.716581673306773,"SVM"
"77","All",50,0.8,5014,240,0.721335992023928,0.713039014373717,0.721412540870291,0.744444444444444,0.667330677290837,0.667330677290837,0.77,0.718562874251497,0.703781512605042,0.718665338645418,"GBM"
"78","All",50,0.8,5014,240,0.81630109670987,0.819495469017879,0.81626205793175,0.721544715447154,0.707171314741036,0.707171314741036,0.726,0.716566866267465,0.714285714285714,0.716585657370518,"SVM"
"79","All",50,0.8,5014,260,0.751246261216351,0.74974924774323,0.751265838985033,0.732776617954071,0.699203187250996,0.699203187250996,0.744,0.721556886227545,0.715596330275229,0.721601593625498,"GBM"
"80","All",50,0.8,5014,260,0.817547357926221,0.820763956904995,0.817507705620089,0.719512195121951,0.705179282868526,0.705179282868526,0.724,0.714570858283433,0.712273641851107,0.714589641434263,"SVM"
"81","All",50,0.8,5014,280,0.752492522432702,0.749179085627684,0.752530124793396,0.723628691983122,0.683266932270916,0.683266932270916,0.738,0.710578842315369,0.702868852459016,0.710633466135458,"GBM"
"82","All",50,0.8,5014,280,0.817048853439681,0.820274240940255,0.817009198036486,0.71830985915493,0.711155378486056,0.711155378486056,0.72,0.715568862275449,0.714714714714715,0.715577689243028,"SVM"
"83","All",50,0.8,5014,300,0.76246261216351,0.759282647133114,0.762500276465447,0.727848101265823,0.687250996015936,0.687250996015936,0.742,0.714570858283433,0.706967213114754,0.714625498007968,"GBM"
"84","All",50,0.8,5014,300,0.818793619142572,0.82168260976208,0.818758323473768,0.715430861723447,0.711155378486056,0.711155378486056,0.716,0.713572854291417,0.713286713286713,0.713577689243028,"SVM"
"85","All",50,0.8,5014,320,0.76271186440678,0.759717314487632,0.762747666445246,0.727463312368973,0.691235059760956,0.691235059760956,0.74,0.715568862275449,0.708886618998979,0.715617529880478,"GBM"
"86","All",50,0.8,5014,320,0.823030907278166,0.825980392156863,0.822993774122387,0.720977596741344,0.705179282868526,0.705179282868526,0.726,0.715568862275449,0.712990936555891,0.715589641434263,"SVM"
"87","All",50,0.8,5014,340,0.722831505483549,0.722693266832918,0.722837238765003,0.723790322580645,0.715139442231076,0.715139442231076,0.726,0.720558882235529,0.719438877755511,0.720569721115538,"GBM"
"88","All",50,0.8,5014,340,0.81555333998006,0.818982387475538,0.815511190203009,0.714570858283433,0.713147410358566,0.713147410358566,0.714,0.713572854291417,0.713858424725823,0.713573705179283,"SVM"
"89","All",50,0.8,5014,360,0.759720837487537,0.758395989974937,0.759739225364941,0.723232323232323,0.713147410358566,0.713147410358566,0.726,0.719560878243513,0.71815446339017,0.719573705179283,"GBM"
"90","All",50,0.8,5014,360,0.822532402791625,0.825318940137389,0.822497751621454,0.719191919191919,0.709163346613546,0.709163346613546,0.722,0.715568862275449,0.714142427281846,0.715581673306773,"SVM"
"91","All",50,0.8,5014,380,0.793868394815553,0.792575871582644,0.793888858653716,0.731808731808732,0.701195219123506,0.701195219123506,0.742,0.721556886227545,0.71617497456765,0.721597609561753,"GBM"
"92","All",50,0.8,5014,380,0.827766699900299,0.830262834684353,0.827735187602618,0.721881390593047,0.703187250996016,0.703187250996016,0.728,0.715568862275449,0.712411705348133,0.715593625498008,"SVM"
"93","All",50,0.8,5014,400,0.792622133599202,0.790639154504278,0.792650666213388,0.714592274678112,0.663346613545817,0.663346613545817,0.734,0.698602794411178,0.68801652892562,0.698673306772908,"GBM"
"94","All",50,0.8,5014,400,0.829760717846461,0.8322279538197,0.829729217937028,0.717171717171717,0.707171314741036,0.707171314741036,0.72,0.713572854291417,0.712136409227683,0.713585657370518,"SVM"
"95","All",50,0.8,5014,420,0.759471585244267,0.757232704402516,0.759499290633152,0.733615221987315,0.691235059760956,0.691235059760956,0.748,0.719560878243513,0.711794871794872,0.719617529880478,"GBM"
"96","All",50,0.8,5014,420,0.82876370887338,0.8309963099631,0.828735930393828,0.718052738336714,0.705179282868526,0.705179282868526,0.722,0.713572854291417,0.711557788944724,0.713589641434263,"SVM"
"97","All",50,0.8,5014,440,0.76296111665005,0.761713856176397,0.76297890338769,0.728778467908903,0.701195219123506,0.701195219123506,0.738,0.719560878243513,0.714720812182741,0.719597609561753,"GBM"
"98","All",50,0.8,5014,440,0.833000997008973,0.835703776360961,0.832965168335772,0.713995943204868,0.701195219123506,0.701195219123506,0.718,0.709580838323353,0.707537688442211,0.709597609561753,"SVM"
"99","All",50,0.8,5014,460,0.791874376869392,0.789513486261659,0.791907253732656,0.719409282700422,0.679282868525896,0.679282868525896,0.734,0.706586826347305,0.698770491803279,0.706641434262948,"GBM"
"100","All",50,0.8,5014,460,0.833250249252243,0.835424354243542,0.833222498646251,0.718052738336714,0.705179282868526,0.705179282868526,0.722,0.713572854291417,0.711557788944724,0.713589641434263,"SVM"
"101","All",50,0.8,5014,480,0.725822532402792,0.71895758814512,0.725887926250699,0.73695652173913,0.675298804780876,0.675298804780876,0.758,0.716566866267465,0.704781704781705,0.716649402390438,"GBM"
"102","All",50,0.8,5014,480,0.835244267198405,0.837632031441906,0.835212801356656,0.718875502008032,0.713147410358566,0.713147410358566,0.72,0.716566866267465,0.716,0.716573705179283,"SVM"
"103","All",50,0.8,5014,500,0.798105682951147,0.796992481203007,0.798124309302335,0.715189873417722,0.675298804780876,0.675298804780876,0.73,0.702594810379242,0.694672131147541,0.702649402390438,"GBM"
"104","All",50,0.8,5014,500,0.833998005982054,0.836202656173143,0.833969638750987,0.718052738336714,0.705179282868526,0.705179282868526,0.722,0.713572854291417,0.711557788944724,0.713589641434263,"SVM"
"105","All",50,0.8,5014,520,0.733050847457627,0.729886506935687,0.733084601408893,0.722338204592902,0.689243027888446,0.689243027888446,0.734,0.711576846307385,0.705402650356779,0.711621513944223,"GBM"
"106","All",50,0.8,5014,520,0.835742771684945,0.837964101303172,0.835713794022929,0.715151515151515,0.705179282868526,0.705179282868526,0.718,0.711576846307385,0.710130391173521,0.711589641434263,"SVM"
"107","All",50,0.8,5014,540,0.798853439680957,0.797896318557475,0.798870206865737,0.723991507430998,0.679282868525896,0.679282868525896,0.74,0.709580838323353,0.700924974306269,0.709641434262948,"GBM"
"108","All",50,0.8,5014,540,0.839232303090728,0.84140644209491,0.839203347108147,0.716599190283401,0.705179282868526,0.705179282868526,0.72,0.712574850299401,0.710843373493976,0.712589641434263,"SVM"
"109","All",50,0.8,5014,560,0.765453639082752,0.762433728856349,0.765490079425727,0.72421052631579,0.685258964143426,0.685258964143426,0.738,0.711576846307385,0.704196519959058,0.711629482071713,"GBM"
"110","All",50,0.8,5014,560,0.836490528414756,0.838582677165354,0.836463419210335,0.717213114754098,0.697211155378486,0.697211155378486,0.724,0.710578842315369,0.707070707070707,0.710605577689243,"SVM"
"111","All",50,0.8,5014,580,0.76296111665005,0.7618332081142,0.762977660846355,0.712788259958071,0.677290836653386,0.677290836653386,0.726,0.701596806387226,0.694586312563841,0.701645418326693,"GBM"
"112","All",50,0.8,5014,580,0.838484546360917,0.840315426318383,0.83846117716875,0.718367346938775,0.701195219123506,0.701195219123506,0.724,0.712574850299401,0.709677419354839,0.712597609561753,"SVM"
"113","All",50,0.8,5014,600,0.767946161515454,0.767540574282147,0.76795528143437,0.725366876310273,0.689243027888446,0.689243027888446,0.738,0.713572854291417,0.706843718079673,0.713621513944223,"GBM"
"114","All",50,0.8,5014,600,0.844466600199402,0.846456692913386,0.844439540547976,0.718367346938775,0.701195219123506,0.701195219123506,0.724,0.712574850299401,0.709677419354839,0.712597609561753,"SVM"
"115","All",50,0.8,5014,620,0.768444666001994,0.765936004031242,0.768476154762002,0.72,0.681274900398406,0.681274900398406,0.734,0.707584830339321,0.700102354145343,0.707637450199203,"GBM"
"116","All",50,0.8,5014,620,0.84222333000997,0.843973379344343,0.842200605316437,0.722567287784679,0.695219123505976,0.695219123505976,0.732,0.713572854291417,0.708629441624365,0.713609561752988,"SVM"
"117","All",50,0.8,5014,640,0.799601196410768,0.797989949748744,0.799626044759818,0.734042553191489,0.687250996015936,0.687250996015936,0.75,0.718562874251497,0.709876543209876,0.718625498007968,"GBM"
"118","All",50,0.8,5014,640,0.842971086739781,0.844674556213018,0.842948987962508,0.718685831622177,0.697211155378486,0.697211155378486,0.726,0.711576846307385,0.70778564206269,0.711605577689243,"SVM"
"119","All",50,0.8,5014,660,0.745014955134596,0.743287327478043,0.745036358002004,0.723926380368098,0.705179282868526,0.705179282868526,0.73,0.717564870259481,0.714429868819374,0.717589641434263,"GBM"
"120","All",50,0.8,5014,660,0.847457627118644,0.849186791522918,0.847434313673596,0.715746421267894,0.697211155378486,0.697211155378486,0.722,0.709580838323353,0.70635721493441,0.709605577689243,"SVM"
