"","genre","vote","rating","train.f1score","train.auc","test.f1score","test.auc"
"1","Casual",50,0.05,1,1,0.963645428763637,0.96463758961315
"2","Casual",50,0.1,0.999147852605409,0.999148001269606,0.930724532682177,0.92915033797564
"3","Casual",50,0.8,0.974637331925853,0.974075495960907,0.797474359634524,0.787956312383553
"4","Casual",50,0.85,0.980666814916411,0.980528322938539,0.811329656911664,0.811725419094772
"5","Casual",50,0.9,0.993360400436618,0.993247093966641,0.880058831794358,0.875853945049417
"6","Casual",50,0.95,1,1,0.978330986135682,0.978607052534995
