"","feature","weight","weight","weight","weight","weight","weight","weight","weight","weight","weight","total","mean"
"1","recommend",336.880394628425,255.613271353176,310.730306665088,339.278745086463,283.054040507168,288.039733502367,312.93454433433,308.174775882034,274.11728177897,303.288819579046,3012.11191331707,301.211191331707
"681","wv.844",336.880394628425,255.613271353176,310.730306665088,339.278745086463,283.054040507168,288.039733502367,312.93454433433,308.174775882034,274.11728177897,303.288819579046,3012.11191331707,301.211191331707
"2","index",87.9951140703991,117.935083859002,119.209973089045,175.782650589697,95.8843753120288,169.654077161193,122.096589233946,119.198982086939,116.779175157389,183.036392962582,1307.57241352222,130.757241352222
"682","wv.129",87.9951140703991,117.935083859002,119.209973089045,175.782650589697,95.8843753120288,169.654077161193,122.096589233946,119.198982086939,116.779175157389,183.036392962582,1307.57241352222,130.757241352222
"4","days.interval",115.918631615596,70.7062190657221,72.5449252463267,55.4259707716247,71.7372808010998,33.3662903562891,60.2419224211204,82.9641987276144,31.2477265657849,81.0442908709362,675.197456442114,67.5197456442114
"684","wv.893",115.918631615596,70.7062190657221,72.5449252463267,55.4259707716247,71.7372808010998,33.3662903562891,60.2419224211204,82.9641987276144,31.2477265657849,81.0442908709362,675.197456442114,67.5197456442114
"111","n.content.remove",62.6341714529727,68.9619815272236,89.4557236632275,59.2802342932236,22.9722189854331,0,32.176154695752,10.1089486528574,25.0599024210168,18.2231564162831,388.87249210799,38.887249210799
"791","wv.753",62.6341714529727,68.9619815272236,89.4557236632275,59.2802342932236,22.9722189854331,0,32.176154695752,10.1089486528574,25.0599024210168,18.2231564162831,388.87249210799,38.887249210799
"105","wv.471",40.5204673716682,24.0042493728619,36.9724064992563,18.9555741257218,24.378026327488,10.2155695980377,50.1179523896201,46.304367809818,9.83433799700248,22.2049616476553,283.50791313913,28.350791313913
"785","wv.600",40.5204673716682,24.0042493728619,36.9724064992563,18.9555741257218,24.378026327488,10.2155695980377,50.1179523896201,46.304367809818,9.83433799700248,22.2049616476553,283.50791313913,28.350791313913
"3","wv.627",30.7940709003451,58.895210312854,32.9267883494871,7.70142556247406,0,44.1940482467262,38.3777500812581,30.0660094801246,15.4586984449312,21.9066383106226,280.320639688823,28.0320639688823
"683","wv.920",30.7940709003451,58.895210312854,32.9267883494871,7.70142556247406,0,44.1940482467262,38.3777500812581,30.0660094801246,15.4586984449312,21.9066383106226,280.320639688823,28.0320639688823
"13","wv.463",40.0239222853375,39.2733950508379,9.53477965390576,25.3906029840159,11.7786552552065,7.09159988510977,25.810337323942,11.8378211970986,35.8669858027744,14.3191225581457,220.927221996374,22.0927221996374
"693","wv.707",40.0239222853375,39.2733950508379,9.53477965390576,25.3906029840159,11.7786552552065,7.09159988510977,25.810337323942,11.8378211970986,35.8669858027744,14.3191225581457,220.927221996374,22.0927221996374
"12","wv.771",40.7064633484072,13.4025139122655,21.6608234407288,3.90425909144535,11.7830413423109,12.6067429613006,13.3689287009417,28.8138155468187,12.9352152111634,46.531828335965,205.713631891347,20.5713631891347
"692","wv.247",40.7064633484072,13.4025139122655,21.6608234407288,3.90425909144535,11.7830413423109,12.6067429613006,13.3689287009417,28.8138155468187,12.9352152111634,46.531828335965,205.713631891347,20.5713631891347
"143","wv.649",38.0998502107504,25.6204753030965,7.62069960905315,28.1253745871295,18.3069089807196,14.5121664238605,32.1745198213138,8.4637153079994,13.3836293183772,0,186.3073395623,18.63073395623
"823","wv.44",38.0998502107504,25.6204753030965,7.62069960905315,28.1253745871295,18.3069089807196,14.5121664238605,32.1745198213138,8.4637153079994,13.3836293183772,0,186.3073395623,18.63073395623
"134","n.sentence",22.2503948815826,0,0,0,29.5572339379529,2.84430002395038,26.2466457486549,19.403100118281,64.9312999863402,18.8097778467506,184.042752543513,18.4042752543513
"814","wv.674",22.2503948815826,0,0,0,29.5572339379529,2.84430002395038,26.2466457486549,19.403100118281,64.9312999863402,18.8097778467506,184.042752543513,18.4042752543513
"9","au.time.play",23.2443441824838,10.8453321781187,30.2082043842252,0,18.7937723480943,34.6965276716843,10.6634819676239,19.8427024138625,15.7019913097206,19.1781662788088,183.174522734622,18.3174522734622
"689","wv.327",23.2443441824838,10.8453321781187,30.2082043842252,0,18.7937723480943,34.6965276716843,10.6634819676239,19.8427024138625,15.7019913097206,19.1781662788088,183.174522734622,18.3174522734622
"107","n.char",0,21.7869991857378,20.097336518639,4.20409500225381,26.5534122329292,51.2598036147298,45.2350637796538,0,0,12.4286778395916,181.565388173535,18.1565388173535
"787","wv.160",0,21.7869991857378,20.097336518639,4.20409500225381,26.5534122329292,51.2598036147298,45.2350637796538,0,0,12.4286778395916,181.565388173535,18.1565388173535
"330","wv.916",10.7228451558768,15.6744569082907,7.34316052500063,21.2304352650906,3.95522936946765,34.2719443467633,20.4304987507988,44.252291259554,0,20.8530474469497,178.733909027792,17.8733909027792
"264","wv.193",9.41667800925006,24.2848602718895,29.3578901059964,0,17.0299268780804,3.61156822892915,40.011112452302,12.1980591799324,17.4174213152506,16.8895287861972,170.217045227828,17.0217045227828
"944","wv.210",9.41667800925006,24.2848602718895,29.3578901059964,0,17.0299268780804,3.61156822892915,40.011112452302,12.1980591799324,17.4174213152506,16.8895287861972,170.217045227828,17.0217045227828
"286","wv.381",15.0548657042355,28.3846679910121,11.7989556598541,21.8589350526416,37.2090160270123,8.70074759855228,3.00733567436928,6.65514249981749,19.3545703741651,9.52251079355375,161.546747375213,16.1546747375214
"966","wv.386",15.0548657042355,28.3846679910121,11.7989556598541,21.8589350526416,37.2090160270123,8.70074759855228,3.00733567436928,6.65514249981749,19.3545703741651,9.52251079355375,161.546747375213,16.1546747375214
"493","wv.19",0,15.6206398067751,30.17205266999,33.4471302334985,8.8855693594848,21.107180748377,8.48555732520691,19.7272046578958,3.05972985234623,14.7633792103915,155.268443863966,15.5268443863966
"147","wv.882",6.91671089723552,15.4744371385065,20.2487817714318,29.019349113148,29.6230142083225,24.8438141392853,6.49969140020967,8.55073786033164,0,2.1299522687781,143.306488797249,14.3306488797249
"827","wv.628",6.91671089723552,15.4744371385065,20.2487817714318,29.019349113148,29.6230142083225,24.8438141392853,6.49969140020967,8.55073786033164,0,2.1299522687781,143.306488797249,14.3306488797249
"76","wv.568",5.7566422465817,21.882904956934,10.4357447993962,10.0305477541777,41.5786136299775,17.0981077851107,7.97766643014662,22.7097826240527,5.73801851825394,0,143.208028744631,14.3208028744631
"756","wv.716",5.7566422465817,21.882904956934,10.4357447993962,10.0305477541777,41.5786136299775,17.0981077851107,7.97766643014662,22.7097826240527,5.73801851825394,0,143.208028744631,14.3208028744631
"472","wv.809",0,30.4806348917415,2.85598323192075,24.3811897104053,21.048329354987,8.26118089111692,7.88937353198941,9.30254633542208,25.5014061363072,4.31039038408575,134.031034467976,13.4031034467976
"154","wv.143",12.6313930389997,0,13.1624846480893,15.4306625713515,23.0672123425569,28.0773853562839,3.3363210413484,20.3800751924496,11.5137327293277,5.81651276081295,133.41577968122,13.341577968122
"834","wv.578",12.6313930389997,0,13.1624846480893,15.4306625713515,23.0672123425569,28.0773853562839,3.3363210413484,20.3800751924496,11.5137327293277,5.81651276081295,133.41577968122,13.341577968122
"54","wv.553",12.9291707657562,25.0591396642595,11.5964531142946,13.1991768302398,18.9705224035525,25.3158210542313,0,6.90628800561749,3.48993791164976,14.3831361200223,131.849645869623,13.1849645869623
"734","wv.706",12.9291707657562,25.0591396642595,11.5964531142946,13.1991768302398,18.9705224035525,25.3158210542313,0,6.90628800561749,3.48993791164976,14.3831361200223,131.849645869623,13.1849645869623
"241","wv.926",25.2021557436276,8.75022524559538,13.2540377280821,2.42286765663803,18.3375815568562,22.2668544547456,9.31064161348777,13.7998703309614,0,14.6682019216713,128.012436251665,12.8012436251665
"921","wv.1000",25.2021557436276,8.75022524559538,13.2540377280821,2.42286765663803,18.3375815568562,22.2668544547456,9.31064161348777,13.7998703309614,0,14.6682019216713,128.012436251665,12.8012436251665
"675","wv.891",14.220261146255,39.6833000048994,5.52729137656249,0,3.59229335908425,12.2393275248251,0,7.26978148794364,36.0591681655184,8.73880360587698,127.330226670965,12.7330226670965
"90","wv.396",11.5199115376693,4.57168468019905,8.56240772096243,36.838339200612,0,22.7316899585722,10.5996053850366,4.51281792650118,15.3990897572199,12.1831694233434,126.918715590116,12.6918715590116
"770","wv.90",11.5199115376693,4.57168468019905,8.56240772096243,36.838339200612,0,22.7316899585722,10.5996053850366,4.51281792650118,15.3990897572199,12.1831694233434,126.918715590116,12.6918715590116
"145","n.word",0,10.7246054431884,3.56357542181797,4.99546935589508,2.77074820660952,21.2724665844829,24.1426899021093,37.9783638516658,15.7737116788704,4.45702451784219,125.678654962482,12.5678654962482
"825","wv.991",0,10.7246054431884,3.56357542181797,4.99546935589508,2.77074820660952,21.2724665844829,24.1426899021093,37.9783638516658,15.7737116788704,4.45702451784219,125.678654962482,12.5678654962482
