"","feature","weight","weight","weight","weight","weight","weight","weight","weight","weight","weight","total","mean"
"1","recommend",137.70412593167,145.59796454472,144.427805032285,146.344792277005,100.187720990098,93.4312297695423,113.530942124375,114.989741869605,118.856783957878,140.694989663501,1255.76609616068,125.576609616068
"561","wv.986",137.70412593167,145.59796454472,144.427805032285,146.344792277005,100.187720990098,93.4312297695423,113.530942124375,114.989741869605,118.856783957878,140.694989663501,1255.76609616068,125.576609616068
"3","index",64.2861761216688,105.413318454395,102.862850141414,68.3116066303204,68.3170428213519,91.7056383325152,106.130668600673,133.578117379284,91.3108554062323,88.3951526122626,920.311426500117,92.0311426500117
"563","wv.786",64.2861761216688,105.413318454395,102.862850141414,68.3116066303204,68.3170428213519,91.7056383325152,106.130668600673,133.578117379284,91.3108554062323,88.3951526122626,920.311426500117,92.0311426500117
"2","au.time.play",72.463550542315,95.3833169481074,80.2739545364405,107.088876423585,92.7797355434291,132.276132210035,76.4573623017271,63.0740462331586,109.849184731778,70.5083355962375,900.154495066813,90.0154495066813
"562","wv.491",72.463550542315,95.3833169481074,80.2739545364405,107.088876423585,92.7797355434291,132.276132210035,76.4573623017271,63.0740462331586,109.849184731778,70.5083355962375,900.154495066813,90.0154495066813
"20","n.games",57.4832820253554,44.4769728935366,60.1820339609516,71.5867319074865,86.2147969220548,67.8435452143213,55.9147638079683,61.7170710630885,87.7053360346385,88.1276385868511,681.252172416253,68.1252172416253
"580","wv.480",57.4832820253554,44.4769728935366,60.1820339609516,71.5867319074865,86.2147969220548,67.8435452143213,55.9147638079683,61.7170710630885,87.7053360346385,88.1276385868511,681.252172416253,68.1252172416253
"7","wv.698",61.7869728968672,26.3174594811763,37.9469536855374,86.9652295610175,8.79795850137701,69.0552870128228,55.6398677479736,20.6300518044706,60.539560250051,23.5924538748826,451.271794816176,45.1271794816176
"567","wv.89",61.7869728968672,26.3174594811763,37.9469536855374,86.9652295610175,8.79795850137701,69.0552870128228,55.6398677479736,20.6300518044706,60.539560250051,23.5924538748826,451.271794816176,45.1271794816176
"5","days.interval",25.9626627498557,52.2727061810045,42.500298986006,41.2122356493596,26.855499892101,27.5888360241982,53.2449005970515,34.618410919871,35.9311248913454,27.6419895674515,367.828665458244,36.7828665458244
"565","wv.94",25.9626627498557,52.2727061810045,42.500298986006,41.2122356493596,26.855499892101,27.5888360241982,53.2449005970515,34.618410919871,35.9311248913454,27.6419895674515,367.828665458244,36.7828665458244
"22","wv.355",16.0052199166597,14.5500806242312,24.9167203755021,7.86001604907973,23.0707880238216,0,15.1520181125425,42.2080800902422,45.4632937077975,0,189.226216899877,18.9226216899877
"582","wv.108",16.0052199166597,14.5500806242312,24.9167203755021,7.86001604907973,23.0707880238216,0,15.1520181125425,42.2080800902422,45.4632937077975,0,189.226216899877,18.9226216899877
"23","wv.420",11.4895989301613,10.4540649407154,0,25.696702676084,19.579252045996,17.5968428245894,13.6056759268399,25.4577460982303,52.6323189422759,10.4467402337086,186.958942618601,18.6958942618601
"583","wv.435",11.4895989301613,10.4540649407154,0,25.696702676084,19.579252045996,17.5968428245894,13.6056759268399,25.4577460982303,52.6323189422759,10.4467402337086,186.958942618601,18.6958942618601
"146","wv.943",20.3666912959037,14.2294069903573,15.4138403024716,40.237477172294,3.15627105816928,12.0729071374779,19.1490607676282,37.6744320308859,4.57599991214891,18.5239132969979,185.399999964335,18.5399999964335
"706","wv.42",20.3666912959037,14.2294069903573,15.4138403024716,40.237477172294,3.15627105816928,12.0729071374779,19.1490607676282,37.6744320308859,4.57599991214891,18.5239132969979,185.399999964335,18.5399999964335
"163","wv.315",12.0636985405338,0,18.8936204291444,27.8800281217589,34.6517800726666,17.0387516540006,12.9092874108891,5.10422335970486,56.7342964497942,0,185.275686038492,18.5275686038492
"723","wv.818",12.0636985405338,0,18.8936204291444,27.8800281217589,34.6517800726666,17.0387516540006,12.9092874108891,5.10422335970486,56.7342964497942,0,185.275686038492,18.5275686038492
"30","wv.820",20.8907012199666,24.6193329602605,25.7710032561204,7.52768634141229,25.5421246684878,21.39414082603,15.2246195491214,17.8112272029082,7.68760362756448,10.4669657134251,176.935405365297,17.6935405365297
"590","wv.646",20.8907012199666,24.6193329602605,25.7710032561204,7.52768634141229,25.5421246684878,21.39414082603,15.2246195491214,17.8112272029082,7.68760362756448,10.4669657134251,176.935405365297,17.6935405365297
