"","feature","weight","weight","weight","weight","weight","weight","weight","weight","weight","weight","total","mean"
"1","recommend",135.950690564367,142.750561487006,132.098740887548,104.946167526078,153.114303716221,153.877241144771,159.461525756954,172.791587148624,189.863814824296,158.470233034462,1503.32486609033,150.332486609033
"701","wv.804",135.950690564367,142.750561487006,132.098740887548,104.946167526078,153.114303716221,153.877241144771,159.461525756954,172.791587148624,189.863814824296,158.470233034462,1503.32486609033,150.332486609033
"29","index",13.8475629717042,41.0129085491392,47.8389450605397,38.4631456757528,18.1787889925709,21.859037874522,50.3226039504038,16.4740372535473,41.1145594255565,38.3223228927009,327.433912646437,32.7433912646437
"729","liwc.prep",13.8475629717042,41.0129085491392,47.8389450605397,38.4631456757528,18.1787889925709,21.859037874522,50.3226039504038,16.4740372535473,41.1145594255565,38.3223228927009,327.433912646437,32.7433912646437
"23","wv.613",57.4016169140606,16.4416866987287,26.3128830527675,47.6519882067298,47.2486880824395,33.9349359408085,14.6833244711108,39.8282265552953,20.9828711719115,12.3071984684896,316.793419562342,31.6793419562342
"723","wv.422",57.4016169140606,16.4416866987287,26.3128830527675,47.6519882067298,47.2486880824395,33.9349359408085,14.6833244711108,39.8282265552953,20.9828711719115,12.3071984684896,316.793419562342,31.6793419562342
"3","au.time.play",21.654822659342,34.1877511200872,24.0705139306288,31.0362094452179,4.72127840954238,31.4237246604673,35.3496243775512,36.6728888062709,15.6325784083368,14.8396327858337,249.589024603278,24.9589024603278
"703","wv.261",21.654822659342,34.1877511200872,24.0705139306288,31.0362094452179,4.72127840954238,31.4237246604673,35.3496243775512,36.6728888062709,15.6325784083368,14.8396327858337,249.589024603278,24.9589024603278
"24","wv.367",18.6007955239622,12.9870334501098,24.1213432086378,25.9185255329773,0.917054565233835,19.4692407648425,33.8557296851976,35.0704906215337,14.3538271280704,19.2820994904807,204.576139971046,20.4576139971046
"724","wv.459",18.6007955239622,12.9870334501098,24.1213432086378,25.9185255329773,0.917054565233835,19.4692407648425,33.8557296851976,35.0704906215337,14.3538271280704,19.2820994904807,204.576139971046,20.4576139971046
"34","wv.883",3.59604572755548,9.98660396795482,8.71140154946387,21.8016991460309,12.0938261066607,12.396963894054,12.815067799979,28.0198321098703,14.3929029330446,6.90254296356243,130.716886198176,13.0716886198176
"734","wv.839",3.59604572755548,9.98660396795482,8.71140154946387,21.8016991460309,12.0938261066607,12.396963894054,12.815067799979,28.0198321098703,14.3929029330446,6.90254296356243,130.716886198176,13.0716886198176
"73","ratio.cap",8.02875118152814,11.7813085170039,8.54772905833768,1.94587552990111,11.0887204332136,20.3542112846336,17.1486501716555,17.5894651724261,15.6652715655809,16.5727457405858,128.722728654866,12.8722728654866
"773","wv.48",8.02875118152814,11.7813085170039,8.54772905833768,1.94587552990111,11.0887204332136,20.3542112846336,17.1486501716555,17.5894651724261,15.6652715655809,16.5727457405858,128.722728654866,12.8722728654866
"5","days.interval",26.3700626395382,13.0750429360129,9.79916033648917,2.39278391137008,5.18462822225169,11.4652864155429,15.2120119246,10.799738744651,5.32068553374955,17.4032298582112,117.022630522417,11.7022630522417
"705","wv.975",26.3700626395382,13.0750429360129,9.79916033648917,2.39278391137008,5.18462822225169,11.4652864155429,15.2120119246,10.799738744651,5.32068553374955,17.4032298582112,117.022630522417,11.7022630522417
"84","wv.650",13.2751811920295,0,23.1596660206071,5.97232709347171,1.28494193362431,11.0105889015892,4.61856044625243,17.1955003738324,3.14325133179459,12.8980050536468,92.558022346848,9.2558022346848
"784","wv.567",13.2751811920295,0,23.1596660206071,5.97232709347171,1.28494193362431,11.0105889015892,4.61856044625243,17.1955003738324,3.14325133179459,12.8980050536468,92.558022346848,9.2558022346848
"19","wv.350",9.39032837307341,13.1328713052515,8.07570188143778,0,7.19285621192367,15.3261085874012,15.6742801337941,8.32796902345105,10.7247872747773,4.0347390045453,91.8796417956553,9.18796417956553
"719","wv.195",9.39032837307341,13.1328713052515,8.07570188143778,0,7.19285621192367,15.3261085874012,15.6742801337941,8.32796902345105,10.7247872747773,4.0347390045453,91.8796417956553,9.18796417956553
"375","wv.190",13.2498411674531,21.7627245451665,16.0597108845523,4.14126359583199,0,17.833739772219,2.91851860099361,7.59744643960684,1.47748637359443,3.92411341735618,88.9648447967739,8.8964844796774
"270","n.paragraph",14.1804432671582,1.99166398652779,10.4475129302151,21.3517319427649,12.4520590949365,0,0,17.5990396674892,4.376753568737,6.38293407145645,88.7821385292851,8.87821385292851
"970","wv.148",14.1804432671582,1.99166398652779,10.4475129302151,21.3517319427649,12.4520590949365,0,0,17.5990396674892,4.376753568737,6.38293407145645,88.7821385292851,8.87821385292851
"26","wv.153",0,11.6212630656396,0,5.25722119135043,14.6164194173845,19.9976524270801,10.624577806237,5.724804452598,8.47638947912736,5.7799688335719,82.0982966729889,8.20982966729889
"726","wv.931",0,11.6212630656396,0,5.25722119135043,14.6164194173845,19.9976524270801,10.624577806237,5.724804452598,8.47638947912736,5.7799688335719,82.0982966729889,8.20982966729889
"146","wv.794",3.41304241598409,1.84691861838074,0,21.5617016153242,10.8435557047194,1.68125031220661,6.72521165797998,0,3.83220678472672,31.6754837349673,81.579370844289,8.1579370844289
"846","wv.361",3.41304241598409,1.84691861838074,0,21.5617016153242,10.8435557047194,1.68125031220661,6.72521165797998,0,3.83220678472672,31.6754837349673,81.579370844289,8.1579370844289
"664","wv.304",2.47458546499168,0,7.14438425371383,12.8699157121399,0,4.82862095198709,19.4168098177193,11.7920762901825,7.71150697390399,14.8348653629804,81.0727648276187,8.10727648276187
